"","year","cruise","OO","line","station","ship_code","order_occupied","net_type","tow_number","latitude","longitude","time","stlarv","key","region","BSB","KB","SSB","DBSta_ID"
"4739",1962,196210,NA,103.3,40,"BD",47,"C1",1,"30.75","-117.09167","1962-10-19T13:46:00Z",0,"19-6210BD-10330400","Baja California",0,0,0,"10330400"
"4740",1962,196210,NA,103.3,45,"BD",48,"C1",1,"30.608334","-117.416664","1962-10-19T16:01:00Z",0,"19-6210BD-10330450","Baja California",0,0,0,"10330450"
"4741",1962,196210,NA,103.3,50,"BD",49,"C1",1,"30.433332","-117.74167","1962-10-19T18:20:00Z",0,"19-6210BD-10330500","Baja California",0,0,0,"10330500"
"4742",1962,196210,NA,103.3,55,"BD",50,"C1",1,"30.283333","-118.01667","1962-10-19T20:45:00Z",0,"19-6210BD-10330550","Baja California",0,0,0,"10330550"
"4743",1962,196210,NA,103.3,60,"BD",51,"C1",1,"30.125","-118.36667","1962-10-19T23:11:00Z",0,"19-6210BD-10330600","Baja California",0,0,0,"10330600"
"4744",1962,196210,NA,106.7,60,"BD",66,"C1",1,"29.516666","-118.025","1962-10-21T06:56:00Z",0,"19-6210BD-10670600","Baja California",0,0,0,"10670600"
"4745",1962,196210,NA,106.7,55,"BD",58,"C1",1,"29.658333","-117.725","1962-10-21T09:21:00Z",0,"19-6210BD-10670550","Baja California",0,0,0,"10670550"
"4746",1962,196210,NA,106.7,50,"BD",59,"C1",1,"29.825","-117.39167","1962-10-21T11:51:00Z",0,"19-6210BD-10670500","Baja California",0,0,0,"10670500"
"4747",1962,196210,NA,106.7,45,"BD",60,"C1",1,"30.0","-117.05","1962-10-21T14:15:00Z",0,"19-6210BD-10670450","Baja California",0,0,0,"10670450"
"4748",1962,196210,NA,106.7,40,"BD",61,"C1",1,"30.166666","-116.71667","1962-10-21T16:36:00Z",0,"19-6210BD-10670400","Baja California",0,0,0,"10670400"
"4749",1962,196210,NA,106.7,35,"BD",62,"C1",1,"30.333334","-116.375","1962-10-21T19:06:00Z",0,"19-6210BD-10670350","Baja California",0,0,0,"10670350"
"4750",1962,196210,NA,106.7,32,"BD",63,"C1",1,"30.43","-116.183334","1962-10-21T20:26:00Z",0,"19-6210BD-10670320","Baja California",0,0,0,"10670320"
"4751",1962,196210,NA,113.3,30,"BD",74,"C1",1,"29.366667","-115.3","1962-10-22T04:44:00Z",0,"19-6210BD-11330300","Baja California",0,0,0,"11330300"
"4752",1962,196210,NA,113.3,35,"BD",75,"C1",1,"29.191668","-115.63333","1962-10-22T06:41:00Z",0,"19-6210BD-11330350","Baja California",0,0,0,"11330350"
"4753",1962,196210,NA,113.3,40,"BD",67,"C1",1,"29.033333","-115.95","1962-10-22T09:00:00Z",0,"19-6210BD-11330400","Baja California",0,0,0,"11330400"
"4754",1962,196210,NA,113.3,45,"BD",68,"C1",1,"28.866667","-116.3","1962-10-22T11:15:00Z",0,"19-6210BD-11330450","Baja California",0,0,0,"11330450"
"4755",1962,196210,NA,113.3,50,"BD",69,"C1",1,"28.666666","-116.6","1962-10-22T13:36:00Z",0,"19-6210BD-11330500","Baja California",0,0,0,"11330500"
"4756",1962,196210,NA,113.3,55,"BD",70,"C1",1,"28.516666","-116.98333","1962-10-22T16:06:00Z",0,"19-6210BD-11330550","Baja California",0,0,0,"11330550"
"4757",1962,196210,NA,113.3,60,"BD",71,"C1",1,"28.366667","-117.275","1962-10-22T18:01:00Z",0,"19-6210BD-11330600","Baja California",0,0,0,"11330600"
"4758",1962,196210,NA,116.7,60,"BD",80,"C1",1,"27.808332","-116.9","1962-10-24T00:46:00Z",0,"19-6210BD-11670600","Baja California",0,0,0,"11670600"
"4759",1962,196210,NA,116.7,55,"BD",90,"C1",1,"27.95","-116.575","1962-10-24T03:15:00Z",0,"19-6210BD-11670550","Baja California",0,0,0,"11670550"
"4760",1962,196210,NA,116.7,45,"BD",83,"C1",1,"28.3","-115.933334","1962-10-24T08:31:00Z",0,"19-6210BD-11670450","Baja California",0,0,0,"11670450"
"4761",1962,196210,NA,116.7,40,"BD",84,"C1",1,"28.466667","-115.59167","1962-10-24T11:06:00Z",0,"19-6210BD-11670400","Baja California",0,0,0,"11670400"
"4762",1962,196210,NA,118,39,"BD",85,"C1",1,"28.308332","-115.395","1962-10-24T12:51:00Z",0,"19-6210BD-11800390","Baja California",0,0,0,"11800390"
"4763",1962,196210,NA,116.7,35,"BD",86,"C1",1,"28.633333","-115.26667","1962-10-24T15:31:00Z",0,"19-6210BD-11670350","Baja California",0,0,0,"11670350"
"4764",1962,196210,NA,116.7,30,"BD",87,"C1",1,"28.8","-114.941666","1962-10-24T18:12:00Z",0,"19-6210BD-11670300","Baja California",0,0,0,"11670300"
"4765",1962,196210,NA,116.7,26,"BD",88,"C1",1,"28.933332","-114.691666","1962-10-24T20:00:00Z",0,"19-6210BD-11670260","Baja California",0,0,0,"11670260"
"4766",1962,196210,NA,120,25,"BD",89,"C1",1,"28.375","-114.25","1962-10-25T00:11:00Z",0,"19-6210BD-12000250","Baja California",0,0,0,"12000250"
"4767",1962,196210,NA,120,30,"BD",98,"C1",1,"28.216667","-114.566666","1962-10-25T02:27:00Z",0,"19-6210BD-12000300","Baja California",0,0,0,"12000300"
"4768",1962,196210,NA,116.7,50,"BD",91,"C1",1,"28.133333","-116.25","1962-10-25T05:46:00Z",0,"19-6210BD-11670500","Baja California",0,0,0,"11670500"
"4769",1962,196210,NA,120,40,"BD",100,"C1",1,"27.941668","-115.23333","1962-10-25T07:09:00Z",0,"19-6210BD-12000400","Baja California",0,0,0,"12000400"
"4770",1962,196210,NA,123.3,37,"BD",92,"C1",1,"27.4","-114.666664","1962-10-25T12:30:00Z",0,"19-6210BD-12330370","Baja California",0,0,0,"12330370"
"4771",1962,196210,NA,123.3,42,"BD",93,"C1",1,"27.233334","-114.98333","1962-10-25T15:00:00Z",0,"19-6210BD-12330420","Baja California",0,0,0,"12330420"
"4772",1962,196210,NA,123.3,45,"BD",94,"C1",1,"27.146667","-115.183334","1962-10-25T16:31:00Z",0,"19-6210BD-12330450","Baja California",0,0,0,"12330450"
"4773",1962,196210,NA,123.3,50,"BD",95,"C1",1,"26.966667","-115.50833","1962-10-25T19:01:00Z",0,"19-6210BD-12330500","Baja California",0,0,0,"12330500"
"4774",1962,196210,NA,123.3,55,"BD",96,"C1",1,"26.791666","-115.833336","1962-10-25T21:26:00Z",0,"19-6210BD-12330550","Baja California",0,0,0,"12330550"
"4775",1962,196210,NA,123.3,60,"BD",97,"C1",1,"26.666666","-116.23333","1962-10-25T23:51:00Z",0,"19-6210BD-12330600","Baja California",0,0,0,"12330600"
"4776",1962,196210,NA,120,35,"BD",99,"C1",1,"28.05","-114.9","1962-10-26T05:01:00Z",0,"19-6210BD-12000350","Baja California",0,0,0,"12000350"
"4777",1962,196210,NA,126.7,60,"BD",105,"C1",1,"26.033333","-115.833336","1962-10-26T21:26:00Z",0,"19-6210BD-12670600","Baja California",0,0,0,"12670600"
"4778",1962,196210,NA,126.7,55,"BD",106,"C1",1,"26.208334","-115.5","1962-10-27T00:11:00Z",0,"19-6210BD-12670550","Baja California",0,0,0,"12670550"
"4779",1962,196210,NA,126.7,50,"BD",108,"C1",1,"26.383333","-115.13333","1962-10-27T03:56:00Z",0,"19-6210BD-12670500","Baja California",0,0,0,"12670500"
"4780",1962,196210,NA,126.7,45,"BD",113,"C1",1,"26.55","-114.808334","1962-10-27T05:31:00Z",0,"19-6210BD-12670450","Baja California",0,0,0,"12670450"
"4781",1962,196210,NA,126.7,40,"BD",110,"C1",1,"26.758333","-114.48333","1962-10-27T08:00:00Z",0,"19-6210BD-12670400","Baja California",0,0,0,"12670400"
"4782",1962,196210,NA,126.7,34,"BD",111,"C1",1,"26.925","-114.1","1962-10-27T10:50:00Z",0,"19-6210BD-12670340","Baja California",0,0,0,"12670340"
"4783",1962,196210,NA,133.3,25,"BD",112,"C1",1,"26.075","-112.808334","1962-10-27T23:23:00Z",5.1,"19-6210BD-13330250","Baja California",0,0,0,"13330250"
"4784",1962,196210,NA,133.3,30,"BD",120,"C1",1,"25.908333","-113.125","1962-10-28T01:51:00Z",0,"19-6210BD-13330300","Baja California",0,0,0,"13330300"
"4785",1962,196210,NA,133.3,45,"BD",114,"C1",1,"25.408333","-114.083336","1962-10-28T08:40:00Z",0,"19-6210BD-13330450","Baja California",0,0,0,"13330450"
"4786",1962,196210,NA,133.3,50,"BD",115,"C1",1,"25.241667","-114.4","1962-10-28T11:05:00Z",0,"19-6210BD-13330500","Baja California",0,0,0,"13330500"
"4787",1962,196210,NA,133.3,55,"BD",116,"C1",1,"25.033333","-114.75","1962-10-28T13:31:00Z",0,"19-6210BD-13330550","Baja California",0,0,0,"13330550"
"4788",1962,196210,NA,133.3,60,"BD",117,"C1",1,"24.9","-115.03333","1962-10-28T15:41:00Z",0,"19-6210BD-13330600","Baja California",0,0,0,"13330600"
"4789",1962,196210,NA,133.3,35,"BD",121,"C1",1,"25.741667","-113.441666","1962-10-29T03:56:00Z",3.53,"19-6210BD-13330350","Baja California",0,0,0,"13330350"
"4790",1962,196210,NA,133.3,40,"BD",122,"C1",1,"25.575","-113.75833","1962-10-29T06:26:00Z",0,"19-6210BD-13330400","Baja California",0,0,0,"13330400"
"4791",1962,196210,NA,90,60,"AX",44,"C1",1,"32.433334","-119.96667","1962-11-01T09:31:00Z",0,"19-6210AX-09000600","Southern California",0,0,0,"09000600"
"4792",1962,196210,NA,90,53,"AX",45,"C1",1,"32.65","-119.48333","1962-11-01T17:11:00Z",0,"19-6210AX-09000530","Southern California",0,0,0,"09000530"
"4793",1962,196210,NA,90,45,"AX",46,"C1",1,"32.916668","-118.92834","1962-11-01T23:56:00Z",0,"19-6210AX-09000450","Southern California",0,0,0,"09000450"
"4794",1962,196210,NA,90,37,"AX",50,"C1",1,"33.183334","-118.375","1962-11-02T03:51:00Z",0,"19-6210AX-09000370","Southern California",0,0,0,"09000370"
"4795",1962,196210,NA,90,32,"AX",51,"C1",1,"33.351665","-118.026665","1962-11-02T07:41:00Z",0,"19-6210AX-09000320","Southern California",0,0,0,"09000320"
"4796",1962,196210,NA,90,28,"AX",49,"C1",1,"33.475","-117.78167","1962-11-02T10:36:00Z",0,"19-6210AX-09000280","Southern California",0,0,0,"09000280"
"4797",1962,196210,NA,100,30,"AX",57,"C1",1,"31.675","-116.775","1962-11-04T04:06:00Z",0,"19-6210AX-10000300","Baja California",0,0,0,"10000300"
"4798",1962,196210,NA,100,35,"AX",58,"C1",1,"31.511667","-117.113335","1962-11-04T07:51:00Z",0,"19-6210AX-10000350","Baja California",0,0,0,"10000350"
"4799",1962,196210,NA,100,40,"AX",52,"C1",1,"31.356667","-117.44666","1962-11-04T11:21:00Z",0,"19-6210AX-10000400","Baja California",0,0,0,"10000400"
"4800",1962,196210,NA,100,45,"AX",53,"C1",1,"31.166666","-117.78333","1962-11-04T13:51:00Z",0,"19-6210AX-10000450","Baja California",0,0,0,"10000450"
"4801",1962,196210,NA,100,50,"AX",54,"C1",1,"31.0","-118.11667","1962-11-04T17:41:00Z",0,"19-6210AX-10000500","Baja California",0,0,0,"10000500"
"4802",1962,196210,NA,100,55,"AX",55,"C1",1,"30.841667","-118.458336","1962-11-04T19:56:00Z",0,"19-6210AX-10000550","Baja California",0,0,0,"10000550"
"4803",1962,196210,NA,100,60,"AX",56,"C1",1,"30.67","-118.791664","1962-11-04T22:56:00Z",0,"19-6210AX-10000600","Baja California",0,0,0,"10000600"
"4804",1962,196210,NA,110,60,"AX",75,"C1",1,"28.941668","-117.64167","1962-11-08T01:26:00Z",0,"19-6210AX-11000600","Baja California",0,0,0,"11000600"
"4805",1962,196210,NA,110,55,"AX",76,"C1",1,"29.108334","-117.316666","1962-11-08T03:41:00Z",0,"19-6210AX-11000550","Baja California",0,0,0,"11000550"
"4806",1962,196210,NA,110,50,"AX",77,"C1",1,"29.275","-116.96667","1962-11-08T07:10:00Z",0,"19-6210AX-11000500","Baja California",0,0,0,"11000500"
"4807",1962,196210,NA,110,45,"AX",71,"C1",1,"29.441668","-116.65833","1962-11-08T09:46:00Z",0,"19-6210AX-11000450","Baja California",0,0,0,"11000450"
"4808",1962,196210,NA,110,40,"AX",72,"C1",1,"29.605","-116.32166","1962-11-08T12:56:00Z",0,"19-6210AX-11000400","Baja California",0,0,0,"11000400"
"4809",1962,196210,NA,110,35,"AX",73,"C1",1,"29.766666","-116.0","1962-11-08T16:12:00Z",0,"19-6210AX-11000350","Baja California",0,0,0,"11000350"
"4810",1962,196210,NA,110,32,"AX",74,"C1",1,"29.866667","-115.805","1962-11-08T18:20:00Z",0,"19-6210AX-11000320","Baja California",0,0,0,"11000320"
"4811",1962,196210,NA,120,45,"AX",78,"C1",1,"27.72","-115.558334","1962-11-10T09:01:00Z",0,"19-6210AX-12000450","Baja California",0,0,0,"12000450"
"4812",1962,196210,NA,120,50,"AX",79,"C1",1,"27.525","-115.925","1962-11-10T11:56:00Z",0,"19-6210AX-12000500","Baja California",0,0,0,"12000500"
"4813",1962,196210,NA,120,55,"AX",80,"C1",1,"27.325","-116.3","1962-11-10T14:11:00Z",0,"19-6210AX-12000550","Baja California",0,0,0,"12000550"
"4814",1962,196210,NA,120,60,"AX",81,"C1",1,"27.141666","-116.65833","1962-11-10T17:06:00Z",0,"19-6210AX-12000600","Baja California",0,0,0,"12000600"
"4815",1962,196210,NA,130,60,"AX",91,"C1",1,"25.416666","-115.441666","1962-11-13T11:56:00Z",0,"19-6210AX-13000600","Baja California",0,0,0,"13000600"
"4816",1962,196210,NA,130,55,"AX",92,"C1",1,"25.616667","-115.058334","1962-11-13T14:46:00Z",0,"19-6210AX-13000550","Baja California",0,0,0,"13000550"
"4817",1962,196210,NA,130,50,"AX",93,"C1",1,"25.841667","-114.76667","1962-11-13T18:01:00Z",0,"19-6210AX-13000500","Baja California",0,0,0,"13000500"
"4818",1962,196210,NA,130,45,"AX",94,"C1",1,"25.96","-114.43","1962-11-13T20:16:00Z",0,"19-6210AX-13000450","Baja California",0,0,0,"13000450"
"4819",1962,196210,NA,130,40,"AX",95,"C1",1,"26.15","-114.12","1962-11-13T23:26:00Z",0,"19-6210AX-13000400","Baja California",0,0,0,"13000400"
"4820",1962,196210,NA,130,35,"AX",103,"C1",1,"26.341667","-113.816666","1962-11-14T01:46:00Z",0,"19-6210AX-13000350","Baja California",0,0,0,"13000350"
"4821",1962,196210,NA,130,30,"AX",104,"C1",1,"26.5","-113.5","1962-11-14T04:43:00Z",0,"19-6210AX-13000300","Baja California",0,0,0,"13000300"
"4822",1962,196210,NA,136.7,23,"AX",98,"C1",1,"25.608334","-112.45","1962-11-14T12:39:00Z",0,"19-6210AX-13670230","Baja California",0,0,0,"13670230"
"4823",1962,196210,NA,136.7,30,"AX",99,"C1",1,"25.406666","-112.808334","1962-11-14T15:26:00Z",0,"19-6210AX-13670300","Baja California",0,0,0,"13670300"
"4824",1962,196210,NA,136.7,35,"AX",100,"C1",1,"25.15","-113.10333","1962-11-14T18:11:00Z",0,"19-6210AX-13670350","Baja California",0,0,0,"13670350"
"4825",1962,196210,NA,136.7,40,"AX",101,"C1",1,"25.0","-113.37","1962-11-14T21:16:00Z",0,"19-6210AX-13670400","Baja California",0,0,0,"13670400"
"4826",1962,196210,NA,136.7,45,"AX",102,"C1",1,"24.85","-113.71667","1962-11-14T23:21:00Z",0,"19-6210AX-13670450","Baja California",0,0,0,"13670450"
"4827",1962,196210,NA,136.7,60,"AX",109,"C1",1,"24.333334","-114.666664","1962-11-15T07:26:00Z",0,"19-6210AX-13670600","Baja California",0,0,0,"13670600"
"4828",1962,196210,NA,136.7,50,"AX",107,"C1",1,"24.666666","-114.03333","1962-11-16T02:06:00Z",0,"19-6210AX-13670500","Baja California",0,0,0,"13670500"
"4829",1962,196210,NA,136.7,55,"AX",108,"C1",1,"24.501667","-114.34167","1962-11-16T04:21:00Z",0,"19-6210AX-13670550","Baja California",0,0,0,"13670550"
"4830",1962,196210,NA,140,40,"AX",110,"C1",1,"24.4","-113.075","1962-11-16T10:06:00Z",0,"19-6210AX-14000400","Baja California",0,0,0,"14000400"
"4831",1962,196210,NA,140,35,"AX",111,"C1",1,"24.591667","-112.708336","1962-11-16T12:51:00Z",0,"19-6210AX-14000350","Baja California",0,0,0,"14000350"
"4832",1962,196210,NA,140,30,"AX",112,"C1",1,"24.75","-112.4","1962-11-16T16:02:00Z",0,"19-6210AX-14000300","Baja California",0,0,0,"14000300"
"4833",1962,196210,NA,140,50,"AX",113,"C1",1,"24.083334","-113.76667","1962-11-17T04:36:00Z",0,"19-6210AX-14000500","Baja California",0,0,0,"14000500"
"4834",1962,196210,NA,140,45,"AX",114,"C1",1,"24.225","-113.40833","1962-11-17T06:46:00Z",0,"19-6210AX-14000450","Baja California",0,0,0,"14000450"
"4835",1962,196210,NA,119,33,"AX",115,"C1",1,"28.316668","-114.88333","1962-11-17T20:48:00Z",0,"19-6210AX-11900330","Baja California",0,0,0,"11900330"
"4836",1962,196210,NA,115,35,"AX",116,"C1",1,"28.903334","-115.45","1962-11-19T01:51:00Z",0,"19-6210AX-11500350","Baja California",0,0,0,"11500350"
"4837",1963,196307,NA,80,50,"BD",5,"C1",1,"34.466667","-120.485","1963-07-11T02:24:00Z",0,"19-6307BD-08000500","Southern California",0,0,0,"08000500"
"4838",1963,196307,NA,80,55,"BD",8,"C1",1,"34.316666","-120.8","1963-07-11T06:01:00Z",0,"19-6307BD-08000550","Southern California",0,0,0,"08000550"
"4839",1963,196307,NA,80,60,"BD",1,"C1",1,"34.15","-121.15","1963-07-11T09:26:00Z",0,"19-6307BD-08000600","Southern California",0,0,0,"08000600"
"4840",1963,196307,NA,80,51,"BD",6,"C1",1,"34.43667","-120.53333","1963-07-12T03:10:00Z",0,"19-6307BD-08000510","Southern California",0,0,0,"08000510"
"4841",1963,196307,NA,80,52,"BD",7,"C1",1,"34.408333","-120.60833","1963-07-12T04:01:00Z",0,"19-6307BD-08000520","Southern California",0,0,0,"08000520"
"4842",1963,196307,NA,83.3,60,"BD",13,"C1",1,"33.566666","-120.75","1963-07-13T00:34:00Z",0,"19-6307BD-08330600","Southern California",0,0,0,"08330600"
"4843",1963,196307,NA,82,47,"BD",15,"C1",1,"34.25","-119.96667","1963-07-13T10:16:00Z",0,"19-6307BD-08200470","Southern California",0,0,0,"08200470"
"4844",1963,196307,NA,83.3,43,"BD",16,"C1",1,"34.133335","-119.566666","1963-07-13T13:01:00Z",0,"19-6307BD-08330430","Southern California",0,0,0,"08330430"
"4845",1963,196307,NA,83.3,40,"BD",17,"C1",1,"34.23","-119.361664","1963-07-13T14:48:00Z",12.43,"19-6307BD-08330400","Southern California",0,0,0,"08330400"
"4846",1963,196307,18,83.3,39,"BD",18,"C1",1,"34.258335","-119.293335","1963-07-13T15:30:00Z",19.62,"19-6307BD-08330390","Southern California",0,9.81,0,"08330390"
"4847",1963,196307,NA,86.7,32.5,"BD",19,"C1",1,"33.9","-118.441666","1963-07-13T20:53:00Z",0,"19-6307BD-08670325","Southern California",0,0,0,"08670325"
"4848",1963,196307,20,86.7,33,"BD",20,"C1",1,"33.9","-118.49167","1963-07-13T21:21:00Z",37.38,"19-6307BD-08670330","Southern California",2.67,29.37,0,"08670330"
"4849",1963,196307,21,86.7,34,"BD",21,"C1",1,"33.866665","-118.558334","1963-07-13T22:09:00Z",2.76,"19-6307BD-08670340","Southern California",0,2.76,0,"08670340"
"4850",1963,196307,NA,86.7,35,"BD",22,"C1",1,"33.833332","-118.625","1963-07-13T22:46:00Z",0,"19-6307BD-08670350","Southern California",0,0,0,"08670350"
"4851",1963,196307,NA,86.7,40,"BD",30,"C1",1,"33.666668","-118.96667","1963-07-14T01:21:00Z",0,"19-6307BD-08670400","Southern California",0,0,0,"08670400"
"4852",1963,196307,NA,83.3,55,"BD",23,"C1",1,"33.713333","-120.42167","1963-07-14T03:56:00Z",0,"19-6307BD-08330550","Southern California",0,0,0,"08330550"
"4853",1963,196307,NA,83.3,51,"BD",24,"C1",1,"33.866665","-120.12666","1963-07-14T06:32:00Z",0,"19-6307BD-08330510","Southern California",0,0,0,"08330510"
"4854",1963,196307,NA,86.7,50,"BD",32,"C1",1,"33.31333","-119.666664","1963-07-14T07:18:00Z",0,"19-6307BD-08670500","Southern California",0,0,0,"08670500"
"4855",1963,196307,NA,86.7,55,"BD",26,"C1",1,"33.163334","-120.0","1963-07-14T09:56:00Z",0,"19-6307BD-08670550","Southern California",0,0,0,"08670550"
"4856",1963,196307,NA,86.7,60,"BD",27,"C1",1,"32.95","-120.34333","1963-07-14T12:41:00Z",0,"19-6307BD-08670600","Southern California",0,0,0,"08670600"
"4857",1963,196307,NA,86.7,45,"BD",31,"C1",1,"33.496666","-119.31333","1963-07-15T04:11:00Z",0,"19-6307BD-08670450","Southern California",0,0,0,"08670450"
"4858",1963,196307,NA,90,60,"BD",44,"C1",1,"32.408333","-120.06333","1963-07-16T02:26:00Z",0,"19-6307BD-09000600","Southern California",0,0,0,"09000600"
"4859",1963,196307,NA,90,53,"BD",38,"C1",1,"32.786667","-119.245","1963-07-16T08:51:00Z",0,"19-6307BD-09000530","Southern California",0,0,0,"09000530"
"4860",1963,196307,NA,90,45,"BD",39,"C1",1,"32.908333","-118.92167","1963-07-16T11:36:00Z",0,"19-6307BD-09000450","Southern California",0,0,0,"09000450"
"4861",1963,196307,NA,90,37,"BD",40,"C1",1,"33.183334","-118.375","1963-07-16T15:56:00Z",0,"19-6307BD-09000370","Southern California",0,0,0,"09000370"
"4862",1963,196307,NA,90,32,"BD",41,"C1",1,"33.35","-118.025","1963-07-16T19:16:00Z",0,"19-6307BD-09000320","Southern California",0,0,0,"09000320"
"4863",1963,196307,42,90,28,"BD",42,"C1",1,"33.47167","-117.78333","1963-07-16T21:41:00Z",2.93,"19-6307BD-09000280","Southern California",0,2.93,0,"09000280"
"4864",1963,196307,43,90,27.5,"BD",43,"C1",1,"33.491665","-117.75","1963-07-16T22:34:00Z",4.92,"19-6307BD-09000275","Southern California",6.15,0,0,"09000275"
"4865",1963,196307,NA,93.3,26.5,"BD",51,"C1",1,"32.95","-117.28333","1963-07-17T03:09:00Z",0,"19-6307BD-09330265","Southern California",0,0,0,"09330265"
"4866",1963,196307,NA,93.3,30,"BD",54,"C1",1,"32.841667","-117.50833","1963-07-17T05:56:00Z",0,"19-6307BD-09330300","Southern California",0,0,0,"09330300"
"4867",1963,196307,NA,93.3,35,"BD",46,"C1",1,"32.675","-117.85833","1963-07-17T08:56:00Z",0,"19-6307BD-09330350","Southern California",0,0,0,"09330350"
"4868",1963,196307,NA,93.3,40,"BD",45,"C1",1,"32.5","-118.191666","1963-07-17T11:14:00Z",0,"19-6307BD-09330400","Southern California",0,0,0,"09330400"
"4869",1963,196307,NA,93.3,45,"BD",47,"C1",1,"32.333332","-118.53333","1963-07-17T14:16:00Z",0,"19-6307BD-09330450","Southern California",0,0,0,"09330450"
"4870",1963,196307,NA,93.3,50,"BD",48,"C1",1,"32.166668","-118.88333","1963-07-17T16:51:00Z",0,"19-6307BD-09330500","Southern California",0,0,0,"09330500"
"4871",1963,196307,NA,93.3,55,"BD",49,"C1",1,"32.0","-119.225","1963-07-17T20:21:00Z",0,"19-6307BD-09330550","Southern California",0,0,0,"09330550"
"4872",1963,196307,NA,93.3,60,"BD",50,"C1",1,"31.836666","-119.566666","1963-07-17T23:01:00Z",0,"19-6307BD-09330600","Southern California",0,0,0,"09330600"
"4873",1963,196307,52,93.3,27,"BD",52,"C1",1,"32.933334","-117.316666","1963-07-18T03:32:00Z",10.2,"19-6307BD-09330270","Southern California",0,10.2,0,"09330270"
"4874",1963,196307,NA,93.3,28,"BD",53,"C1",1,"32.916668","-117.35833","1963-07-18T04:06:00Z",0,"19-6307BD-09330280","Southern California",0,0,0,"09330280"
"4875",1963,196307,NA,96.7,60,"BD",59,"C1",1,"31.28","-119.175","1963-07-19T00:11:00Z",0,"19-6307BD-09670600","Baja California",0,0,0,"09670600"
"4876",1963,196307,NA,96.7,45,"BD",62,"C1",1,"31.766666","-118.208336","1963-07-19T08:41:00Z",0,"19-6307BD-09670450","Baja California",0,0,0,"09670450"
"4877",1963,196307,NA,96.7,40,"BD",63,"C1",1,"31.93","-117.8","1963-07-19T11:21:00Z",0,"19-6307BD-09670400","Baja California",0,0,0,"09670400"
"4878",1963,196307,NA,96.7,35,"BD",64,"C1",1,"32.093334","-117.475","1963-07-19T14:11:00Z",0,"19-6307BD-09670350","Baja California",0,0,0,"09670350"
"4879",1963,196307,NA,96.7,32,"BD",65,"C1",1,"32.2","-117.275","1963-07-19T16:06:00Z",0,"19-6307BD-09670320","Baja California",0,0,0,"09670320"
"4880",1963,196307,NA,96.7,30,"BD",66,"C1",1,"32.266666","-117.14167","1963-07-19T17:38:00Z",0,"19-6307BD-09670300","Baja California",0,0,0,"09670300"
"4881",1963,196307,NA,96.7,55,"BD",67,"C1",1,"31.458334","-118.933334","1963-07-20T02:51:00Z",0,"19-6307BD-09670550","Baja California",0,0,0,"09670550"
"4882",1963,196307,NA,96.7,50,"BD",68,"C1",1,"31.616667","-118.55334","1963-07-20T05:56:00Z",0,"19-6307BD-09670500","Baja California",0,0,0,"09670500"
"4883",1963,196307,NA,96.7,28.7,"BD",69,"C1",1,"32.323334","-117.06333","1963-07-20T22:29:00Z",0,"19-6307BD-09670287","Baja California",0,0,0,"09670287"
"4884",1963,196307,NA,96.7,29,"BD",70,"C1",1,"32.291668","-117.07833","1963-07-20T23:30:00Z",0,"19-6307BD-09670290","Baja California",0,0,0,"09670290"
"4885",1963,196307,NA,100,29,"BD",76,"C1",1,"31.703333","-116.723335","1963-07-21T04:04:00Z",0,"19-6307BD-10000290","Baja California",0,0,0,"10000290"
"4886",1963,196307,NA,100,35,"BD",78,"C1",1,"31.513334","-117.111664","1963-07-21T07:50:00Z",0,"19-6307BD-10000350","Baja California",0,0,0,"10000350"
"4887",1963,196307,NA,100,40,"BD",71,"C1",1,"31.348333","-117.44666","1963-07-21T11:26:00Z",0,"19-6307BD-10000400","Baja California",0,0,0,"10000400"
"4888",1963,196307,NA,100,45,"BD",72,"C1",1,"31.166666","-117.78333","1963-07-21T14:26:00Z",0,"19-6307BD-10000450","Baja California",0,0,0,"10000450"
"4889",1963,196307,NA,100,50,"BD",73,"C1",1,"31.0","-118.11667","1963-07-21T18:26:00Z",0,"19-6307BD-10000500","Baja California",0,0,0,"10000500"
"4890",1963,196307,NA,100,55,"BD",74,"C1",1,"30.841667","-118.433334","1963-07-21T21:51:00Z",0,"19-6307BD-10000550","Baja California",0,0,0,"10000550"
"4891",1963,196307,NA,100,60,"BD",75,"C1",1,"30.666666","-118.78333","1963-07-22T00:41:00Z",0,"19-6307BD-10000600","Baja California",0,0,0,"10000600"
"4892",1963,196307,NA,100,30,"BD",77,"C1",1,"31.676666","-116.776665","1963-07-22T04:47:00Z",0,"19-6307BD-10000300","Baja California",0,0,0,"10000300"
"4893",1963,196307,NA,103.3,60,"BD",86,"C1",1,"30.15","-118.49167","1963-07-23T15:26:00Z",0,"19-6307BD-10330600","Baja California",0,0,0,"10330600"
"4894",1963,196307,NA,103.3,55,"BD",87,"C1",1,"30.35","-118.13333","1963-07-23T18:25:00Z",0,"19-6307BD-10330550","Baja California",0,0,0,"10330550"
"4895",1963,196307,NA,103.3,50,"BD",88,"C1",1,"30.47","-117.808334","1963-07-23T20:41:00Z",0,"19-6307BD-10330500","Baja California",0,0,0,"10330500"
"4896",1963,196307,NA,103.3,45,"BD",89,"C1",1,"30.608334","-117.418335","1963-07-23T23:41:00Z",0,"19-6307BD-10330450","Baja California",0,0,0,"10330450"
