rowid,starttime,lon,lat,t_degc,datetime,longitude,latitude,depthm,diff_kms,diff_hrs,nrow
3279,1958-10-28T08:26:00Z,-121.21667,34.908333,15.42,1958-10-28T07:42:00Z,-121.216666,34.908333,30,3.6555943e-4,-0.7333333333333333,10
3279,1958-10-28T08:26:00Z,-121.21667,34.908333,15.4,1958-10-28T07:42:00Z,-121.216666,34.908333,38,3.6555943e-4,-0.7333333333333333,10
3279,1958-10-28T08:26:00Z,-121.21667,34.908333,14.44,1958-10-28T07:42:00Z,-121.216666,34.908333,46,3.6555943e-4,-0.7333333333333333,10
3279,1958-10-28T08:26:00Z,-121.21667,34.908333,13.67,1958-10-28T07:42:00Z,-121.216666,34.908333,50,3.6555943e-4,-0.7333333333333333,10
3279,1958-10-28T08:26:00Z,-121.21667,34.908333,12.81,1958-10-28T07:42:00Z,-121.216666,34.908333,55,3.6555943e-4,-0.7333333333333333,10
3281,1958-10-28T12:28:00Z,-121.566666,34.75,16.92,1958-10-28T11:54:00Z,-121.566666,34.75,0,0,-0.5666666666666667,7
3281,1958-10-28T12:28:00Z,-121.566666,34.75,16.94,1958-10-28T11:54:00Z,-121.566666,34.75,10,0,-0.5666666666666667,7
3281,1958-10-28T12:28:00Z,-121.566666,34.75,16.94,1958-10-28T11:54:00Z,-121.566666,34.75,11,0,-0.5666666666666667,7
3281,1958-10-28T12:28:00Z,-121.566666,34.75,16.85,1958-10-28T11:54:00Z,-121.566666,34.75,20,0,-0.5666666666666667,7
3281,1958-10-28T12:28:00Z,-121.566666,34.75,16.75,1958-10-28T11:54:00Z,-121.566666,34.75,30,0,-0.5666666666666667,7
3281,1958-10-28T12:28:00Z,-121.566666,34.75,16.65,1958-10-28T11:54:00Z,-121.566666,34.75,40,0,-0.5666666666666667,7
3281,1958-10-28T12:28:00Z,-121.566666,34.75,15.15,1958-10-28T11:54:00Z,-121.566666,34.75,50,0,-0.5666666666666667,7
3282,1958-10-28T12:46:00Z,-114.416664,23.616667,24.2,1958-10-28T13:18:00Z,-114.416666,23.616666,0,2.3221479e-4,0.5333333333333333,9
3282,1958-10-28T12:46:00Z,-114.416664,23.616667,24.19,1958-10-28T13:18:00Z,-114.416666,23.616666,10,2.3221479e-4,0.5333333333333333,9
3282,1958-10-28T12:46:00Z,-114.416664,23.616667,24.2,1958-10-28T13:18:00Z,-114.416666,23.616666,20,2.3221479e-4,0.5333333333333333,9
3282,1958-10-28T12:46:00Z,-114.416664,23.616667,24.2,1958-10-28T13:18:00Z,-114.416666,23.616666,29,2.3221479e-4,0.5333333333333333,9
3282,1958-10-28T12:46:00Z,-114.416664,23.616667,24.13,1958-10-28T13:18:00Z,-114.416666,23.616666,30,2.3221479e-4,0.5333333333333333,9
3282,1958-10-28T12:46:00Z,-114.416664,23.616667,23.29,1958-10-28T13:18:00Z,-114.416666,23.616666,42,2.3221479e-4,0.5333333333333333,9
3282,1958-10-28T12:46:00Z,-114.416664,23.616667,20.49,1958-10-28T13:18:00Z,-114.416666,23.616666,50,2.3221479e-4,0.5333333333333333,9
3282,1958-10-28T12:46:00Z,-114.416664,23.616667,20.13,1958-10-28T13:18:00Z,-114.416666,23.616666,51,2.3221479e-4,0.5333333333333333,9
3282,1958-10-28T12:46:00Z,-114.416664,23.616667,18.76,1958-10-28T13:18:00Z,-114.416666,23.616666,60,2.3221479e-4,0.5333333333333333,9
3286,1959-06-06T05:46:00Z,-113.36667,25,19.27,1959-06-06T05:24:00Z,-113.366666,25,0,4.0380036000000003e-4,-0.36666666666666664,9
3286,1959-06-06T05:46:00Z,-113.36667,25,19.27,1959-06-06T05:24:00Z,-113.366666,25,1,4.0380036000000003e-4,-0.36666666666666664,9
3286,1959-06-06T05:46:00Z,-113.36667,25,19.28,1959-06-06T05:24:00Z,-113.366666,25,10,4.0380036000000003e-4,-0.36666666666666664,9
3286,1959-06-06T05:46:00Z,-113.36667,25,18.95,1959-06-06T05:24:00Z,-113.366666,25,20,4.0380036000000003e-4,-0.36666666666666664,9
3286,1959-06-06T05:46:00Z,-113.36667,25,18.44,1959-06-06T05:24:00Z,-113.366666,25,29,4.0380036000000003e-4,-0.36666666666666664,9
3286,1959-06-06T05:46:00Z,-113.36667,25,18.4,1959-06-06T05:24:00Z,-113.366666,25,30,4.0380036000000003e-4,-0.36666666666666664,9
3286,1959-06-06T05:46:00Z,-113.36667,25,17.77,1959-06-06T05:24:00Z,-113.366666,25,39,4.0380036000000003e-4,-0.36666666666666664,9
3286,1959-06-06T05:46:00Z,-113.36667,25,16.42,1959-06-06T05:24:00Z,-113.366666,25,48,4.0380036000000003e-4,-0.36666666666666664,9
3286,1959-06-06T05:46:00Z,-113.36667,25,16.18,1959-06-06T05:24:00Z,-113.366666,25,50,4.0380036000000003e-4,-0.36666666666666664,9
3298,1959-06-07T22:31:00Z,-114.058334,26.135,19.58,1959-06-07T22:00:00Z,-114.058333,26.133333,0,0.18468704339000003,-0.5166666666666667,9
3298,1959-06-07T22:31:00Z,-114.058334,26.135,19.58,1959-06-07T22:00:00Z,-114.058333,26.133333,1,0.18468704339000003,-0.5166666666666667,9
3298,1959-06-07T22:31:00Z,-114.058334,26.135,19.55,1959-06-07T22:00:00Z,-114.058333,26.133333,10,0.18468704339000003,-0.5166666666666667,9
3298,1959-06-07T22:31:00Z,-114.058334,26.135,19.55,1959-06-07T22:00:00Z,-114.058333,26.133333,11,0.18468704339000003,-0.5166666666666667,9
3298,1959-06-07T22:31:00Z,-114.058334,26.135,19.53,1959-06-07T22:00:00Z,-114.058333,26.133333,20,0.18468704339000003,-0.5166666666666667,9
3298,1959-06-07T22:31:00Z,-114.058334,26.135,19.51,1959-06-07T22:00:00Z,-114.058333,26.133333,30,0.18468704339000003,-0.5166666666666667,9
3298,1959-06-07T22:31:00Z,-114.058334,26.135,20.09,1959-06-07T22:00:00Z,-114.058333,26.133333,39,0.18468704339000003,-0.5166666666666667,9
3298,1959-06-07T22:31:00Z,-114.058334,26.135,18.07,1959-06-07T22:00:00Z,-114.058333,26.133333,50,0.18468704339000003,-0.5166666666666667,9
3298,1959-06-07T22:31:00Z,-114.058334,26.135,17.32,1959-06-07T22:00:00Z,-114.058333,26.133333,53,0.18468704339000003,-0.5166666666666667,9
3310,1959-06-10T07:11:00Z,-115,27.225,16.84,1959-06-10T06:54:00Z,-115,27.225,0,0,-0.2833333333333333,9
3310,1959-06-10T07:11:00Z,-115,27.225,16.84,1959-06-10T06:54:00Z,-115,27.225,1,0,-0.2833333333333333,9
3310,1959-06-10T07:11:00Z,-115,27.225,16.84,1959-06-10T06:54:00Z,-115,27.225,10,0,-0.2833333333333333,9
3310,1959-06-10T07:11:00Z,-115,27.225,15.71,1959-06-10T06:54:00Z,-115,27.225,20,0,-0.2833333333333333,9
3310,1959-06-10T07:11:00Z,-115,27.225,14.33,1959-06-10T06:54:00Z,-115,27.225,30,0,-0.2833333333333333,9
3310,1959-06-10T07:11:00Z,-115,27.225,13.55,1959-06-10T06:54:00Z,-115,27.225,35,0,-0.2833333333333333,9
3310,1959-06-10T07:11:00Z,-115,27.225,12.66,1959-06-10T06:54:00Z,-115,27.225,46,0,-0.2833333333333333,9
3310,1959-06-10T07:11:00Z,-115,27.225,12.24,1959-06-10T06:54:00Z,-115,27.225,50,0,-0.2833333333333333,9
3310,1959-06-10T07:11:00Z,-115,27.225,11.25,1959-06-10T06:54:00Z,-115,27.225,60,0,-0.2833333333333333,9
3320,1959-06-11T01:06:00Z,-120.35833,33,13.96,1959-06-11T01:48:00Z,-120.358333,33,0,2.8035965e-4,0.7,9
3320,1959-06-11T01:06:00Z,-120.35833,33,13.96,1959-06-11T01:48:00Z,-120.358333,33,2,2.8035965e-4,0.7,9
3320,1959-06-11T01:06:00Z,-120.35833,33,13.92,1959-06-11T01:48:00Z,-120.358333,33,10,2.8035965e-4,0.7,9
3320,1959-06-11T01:06:00Z,-120.35833,33,13.92,1959-06-11T01:48:00Z,-120.358333,33,11,2.8035965e-4,0.7,9
3320,1959-06-11T01:06:00Z,-120.35833,33,13.75,1959-06-11T01:48:00Z,-120.358333,33,20,2.8035965e-4,0.7,9
3320,1959-06-11T01:06:00Z,-120.35833,33,13.6,1959-06-11T01:48:00Z,-120.358333,33,27,2.8035965e-4,0.7,9
3320,1959-06-11T01:06:00Z,-120.35833,33,13.59,1959-06-11T01:48:00Z,-120.358333,33,30,2.8035965e-4,0.7,9
3320,1959-06-11T01:06:00Z,-120.35833,33,13.43,1959-06-11T01:48:00Z,-120.358333,33,50,2.8035965e-4,0.7,9
3320,1959-06-11T01:06:00Z,-120.35833,33,13.4,1959-06-11T01:48:00Z,-120.358333,33,52,2.8035965e-4,0.7,9
3323,1959-06-12T08:16:00Z,-115.863335,27.528334,17.78,1959-06-12T09:12:00Z,-115.866666,27.525,0,0.49474632665,0.9333333333333333,8
3323,1959-06-12T08:16:00Z,-115.863335,27.528334,17.78,1959-06-12T09:12:00Z,-115.866666,27.525,1,0.49474632665,0.9333333333333333,8
3323,1959-06-12T08:16:00Z,-115.863335,27.528334,17.77,1959-06-12T09:12:00Z,-115.866666,27.525,10,0.49474632665,0.9333333333333333,8
3323,1959-06-12T08:16:00Z,-115.863335,27.528334,17.71,1959-06-12T09:12:00Z,-115.866666,27.525,20,0.49474632665,0.9333333333333333,8
3323,1959-06-12T08:16:00Z,-115.863335,27.528334,17.65,1959-06-12T09:12:00Z,-115.866666,27.525,30,0.49474632665,0.9333333333333333,8
3323,1959-06-12T08:16:00Z,-115.863335,27.528334,17.63,1959-06-12T09:12:00Z,-115.866666,27.525,39,0.49474632665,0.9333333333333333,8
3323,1959-06-12T08:16:00Z,-115.863335,27.528334,17.22,1959-06-12T09:12:00Z,-115.866666,27.525,50,0.49474632665,0.9333333333333333,8
3323,1959-06-12T08:16:00Z,-115.863335,27.528334,17.06,1959-06-12T09:12:00Z,-115.866666,27.525,53,0.49474632665,0.9333333333333333,8
3324,1959-06-12T11:41:00Z,-120.75,33.566666,14.32,1959-06-12T12:24:00Z,-120.75,33.566666,0,0,0.7166666666666667,10
3324,1959-06-12T11:41:00Z,-120.75,33.566666,14.32,1959-06-12T12:24:00Z,-120.75,33.566666,1,0,0.7166666666666667,10
3324,1959-06-12T11:41:00Z,-120.75,33.566666,14.12,1959-06-12T12:24:00Z,-120.75,33.566666,10,0,0.7166666666666667,10
3324,1959-06-12T11:41:00Z,-120.75,33.566666,13.63,1959-06-12T12:24:00Z,-120.75,33.566666,20,0,0.7166666666666667,10
3324,1959-06-12T11:41:00Z,-120.75,33.566666,13.21,1959-06-12T12:24:00Z,-120.75,33.566666,28,0,0.7166666666666667,10
3324,1959-06-12T11:41:00Z,-120.75,33.566666,13.17,1959-06-12T12:24:00Z,-120.75,33.566666,30,0,0.7166666666666667,10
3324,1959-06-12T11:41:00Z,-120.75,33.566666,12.9,1959-06-12T12:24:00Z,-120.75,33.566666,37,0,0.7166666666666667,10
3324,1959-06-12T11:41:00Z,-120.75,33.566666,11.71,1959-06-12T12:24:00Z,-120.75,33.566666,46,0,0.7166666666666667,10
3324,1959-06-12T11:41:00Z,-120.75,33.566666,11.29,1959-06-12T12:24:00Z,-120.75,33.566666,50,0,0.7166666666666667,10
3324,1959-06-12T11:41:00Z,-120.75,33.566666,10.62,1959-06-12T12:24:00Z,-120.75,33.566666,59,0,0.7166666666666667,10
3336,1959-06-13T09:46:00Z,-121.15,34.15,13,1959-06-13T10:36:00Z,-121.15,34.15,0,0,0.8333333333333334,9
3336,1959-06-13T09:46:00Z,-121.15,34.15,13,1959-06-13T10:36:00Z,-121.15,34.15,1,0,0.8333333333333334,9
3336,1959-06-13T09:46:00Z,-121.15,34.15,12.99,1959-06-13T10:36:00Z,-121.15,34.15,8,0,0.8333333333333334,9
3336,1959-06-13T09:46:00Z,-121.15,34.15,12.91,1959-06-13T10:36:00Z,-121.15,34.15,10,0,0.8333333333333334,9
3336,1959-06-13T09:46:00Z,-121.15,34.15,12.49,1959-06-13T10:36:00Z,-121.15,34.15,20,0,0.8333333333333334,9
3336,1959-06-13T09:46:00Z,-121.15,34.15,12.08,1959-06-13T10:36:00Z,-121.15,34.15,30,0,0.8333333333333334,9
3336,1959-06-13T09:46:00Z,-121.15,34.15,11.17,1959-06-13T10:36:00Z,-121.15,34.15,37,0,0.8333333333333334,9
3336,1959-06-13T09:46:00Z,-121.15,34.15,10.46,1959-06-13T10:36:00Z,-121.15,34.15,50,0,0.8333333333333334,9
3336,1959-06-13T09:46:00Z,-121.15,34.15,10.44,1959-06-13T10:36:00Z,-121.15,34.15,51,0,0.8333333333333334,9
3345,1959-06-15T01:16:00Z,-116.26667,28.133333,16.8,1959-06-15T00:48:00Z,-116.266666,28.133333,0,3.9296213000000003e-4,-0.4666666666666667,11
3345,1959-06-15T01:16:00Z,-116.26667,28.133333,16.8,1959-06-15T00:48:00Z,-116.266666,28.133333,1,3.9296213000000003e-4,-0.4666666666666667,11
3345,1959-06-15T01:16:00Z,-116.26667,28.133333,16.76,1959-06-15T00:48:00Z,-116.266666,28.133333,9,3.9296213000000003e-4,-0.4666666666666667,11
3345,1959-06-15T01:16:00Z,-116.26667,28.133333,16.75,1959-06-15T00:48:00Z,-116.266666,28.133333,10,3.9296213000000003e-4,-0.4666666666666667,11
3345,1959-06-15T01:16:00Z,-116.26667,28.133333,16.66,1959-06-15T00:48:00Z,-116.266666,28.133333,20,3.9296213000000003e-4,-0.4666666666666667,11
3345,1959-06-15T01:16:00Z,-116.26667,28.133333,16.63,1959-06-15T00:48:00Z,-116.266666,28.133333,24,3.9296213000000003e-4,-0.4666666666666667,11
3345,1959-06-15T01:16:00Z,-116.26667,28.133333,16.38,1959-06-15T00:48:00Z,-116.266666,28.133333,30,3.9296213000000003e-4,-0.4666666666666667,11
3345,1959-06-15T01:16:00Z,-116.26667,28.133333,16.27,1959-06-15T00:48:00Z,-116.266666,28.133333,32,3.9296213000000003e-4,-0.4666666666666667,11
3345,1959-06-15T01:16:00Z,-116.26667,28.133333,15.3,1959-06-15T00:48:00Z,-116.266666,28.133333,43,3.9296213000000003e-4,-0.4666666666666667,11
3345,1959-06-15T01:16:00Z,-116.26667,28.133333,14.82,1959-06-15T00:48:00Z,-116.266666,28.133333,50,3.9296213000000003e-4,-0.4666666666666667,11
3345,1959-06-15T01:16:00Z,-116.26667,28.133333,14.52,1959-06-15T00:48:00Z,-116.266666,28.133333,54,3.9296213000000003e-4,-0.4666666666666667,11
3348,1959-06-15T22:05:00Z,-117.36667,32.908333,20.9,1959-06-15T22:54:00Z,-117.366666,32.908333,0,3.7419893e-4,0.8166666666666667,8
3348,1959-06-15T22:05:00Z,-117.36667,32.908333,20.9,1959-06-15T22:54:00Z,-117.366666,32.908333,1,3.7419893e-4,0.8166666666666667,8
3348,1959-06-15T22:05:00Z,-117.36667,32.908333,19.35,1959-06-15T22:54:00Z,-117.366666,32.908333,10,3.7419893e-4,0.8166666666666667,8
3348,1959-06-15T22:05:00Z,-117.36667,32.908333,19.07,1959-06-15T22:54:00Z,-117.366666,32.908333,11,3.7419893e-4,0.8166666666666667,8
3348,1959-06-15T22:05:00Z,-117.36667,32.908333,16.33,1959-06-15T22:54:00Z,-117.366666,32.908333,20,3.7419893e-4,0.8166666666666667,8
3348,1959-06-15T22:05:00Z,-117.36667,32.908333,13.4,1959-06-15T22:54:00Z,-117.366666,32.908333,30,3.7419893e-4,0.8166666666666667,8
3348,1959-06-15T22:05:00Z,-117.36667,32.908333,11.54,1959-06-15T22:54:00Z,-117.366666,32.908333,49,3.7419893e-4,0.8166666666666667,8
3348,1959-06-15T22:05:00Z,-117.36667,32.908333,11.48,1959-06-15T22:54:00Z,-117.366666,32.908333,50,3.7419893e-4,0.8166666666666667,8
3349,1959-06-16T00:08:00Z,-117.525,32.833332,20.31,1959-06-16T00:48:00Z,-117.525,32.833333,0,1.109015e-4,0.6666666666666666,9
3349,1959-06-16T00:08:00Z,-117.525,32.833332,20.31,1959-06-16T00:48:00Z,-117.525,32.833333,3,1.109015e-4,0.6666666666666666,9
3349,1959-06-16T00:08:00Z,-117.525,32.833332,19.45,1959-06-16T00:48:00Z,-117.525,32.833333,10,1.109015e-4,0.6666666666666666,9
3349,1959-06-16T00:08:00Z,-117.525,32.833332,19.08,1959-06-16T00:48:00Z,-117.525,32.833333,12,1.109015e-4,0.6666666666666666,9
3349,1959-06-16T00:08:00Z,-117.525,32.833332,17.42,1959-06-16T00:48:00Z,-117.525,32.833333,20,1.109015e-4,0.6666666666666666,9
3349,1959-06-16T00:08:00Z,-117.525,32.833332,15.21,1959-06-16T00:48:00Z,-117.525,32.833333,30,1.109015e-4,0.6666666666666666,9
3349,1959-06-16T00:08:00Z,-117.525,32.833332,14.98,1959-06-16T00:48:00Z,-117.525,32.833333,31,1.109015e-4,0.6666666666666666,9
3349,1959-06-16T00:08:00Z,-117.525,32.833332,13.36,1959-06-16T00:48:00Z,-117.525,32.833333,40,1.109015e-4,0.6666666666666666,9
3349,1959-06-16T00:08:00Z,-117.525,32.833332,12.36,1959-06-16T00:48:00Z,-117.525,32.833333,50,1.109015e-4,0.6666666666666666,9
3350,1959-06-16T03:31:00Z,-117.863335,32.666668,19.6,1959-06-16T05:48:00Z,-117.866666,32.666666,0,0.31245800108,2.283333333333333,9
3350,1959-06-16T03:31:00Z,-117.863335,32.666668,19.6,1959-06-16T05:48:00Z,-117.866666,32.666666,1,0.31245800108,2.283333333333333,9
3350,1959-06-16T03:31:00Z,-117.863335,32.666668,18.63,1959-06-16T05:48:00Z,-117.866666,32.666666,10,0.31245800108,2.283333333333333,9
3350,1959-06-16T03:31:00Z,-117.863335,32.666668,18.28,1959-06-16T05:48:00Z,-117.866666,32.666666,12,0.31245800108,2.283333333333333,9
3350,1959-06-16T03:31:00Z,-117.863335,32.666668,16.71,1959-06-16T05:48:00Z,-117.866666,32.666666,20,0.31245800108,2.283333333333333,9
3350,1959-06-16T03:31:00Z,-117.863335,32.666668,14.77,1959-06-16T05:48:00Z,-117.866666,32.666666,30,0.31245800108,2.283333333333333,9
3350,1959-06-16T03:31:00Z,-117.863335,32.666668,14.19,1959-06-16T05:48:00Z,-117.866666,32.666666,33,0.31245800108,2.283333333333333,9
3350,1959-06-16T03:31:00Z,-117.863335,32.666668,12.56,1959-06-16T05:48:00Z,-117.866666,32.666666,50,0.31245800108,2.283333333333333,9
3350,1959-06-16T03:31:00Z,-117.863335,32.666668,12.42,1959-06-16T05:48:00Z,-117.866666,32.666666,52,0.31245800108,2.283333333333333,9
3351,1959-06-16T06:46:00Z,-118.21167,32.525,17.42,1959-06-16T07:42:00Z,-118.208333,32.525,0,0.31351366208000003,0.9333333333333333,9
3351,1959-06-16T06:46:00Z,-118.21167,32.525,17.42,1959-06-16T07:42:00Z,-118.208333,32.525,1,0.31351366208000003,0.9333333333333333,9
3351,1959-06-16T06:46:00Z,-118.21167,32.525,17.35,1959-06-16T07:42:00Z,-118.208333,32.525,10,0.31351366208000003,0.9333333333333333,9
3351,1959-06-16T06:46:00Z,-118.21167,32.525,15.56,1959-06-16T07:42:00Z,-118.208333,32.525,20,0.31351366208000003,0.9333333333333333,9
3351,1959-06-16T06:46:00Z,-118.21167,32.525,13.48,1959-06-16T07:42:00Z,-118.208333,32.525,30,0.31351366208000003,0.9333333333333333,9
3351,1959-06-16T06:46:00Z,-118.21167,32.525,12.56,1959-06-16T07:42:00Z,-118.208333,32.525,34,0.31351366208000003,0.9333333333333333,9
3351,1959-06-16T06:46:00Z,-118.21167,32.525,11.54,1959-06-16T07:42:00Z,-118.208333,32.525,44,0.31351366208000003,0.9333333333333333,9
3351,1959-06-16T06:46:00Z,-118.21167,32.525,11.02,1959-06-16T07:42:00Z,-118.208333,32.525,50,0.31351366208000003,0.9333333333333333,9
3351,1959-06-16T06:46:00Z,-118.21167,32.525,10.54,1959-06-16T07:42:00Z,-118.208333,32.525,57,0.31351366208000003,0.9333333333333333,9
3353,1959-06-16T12:25:00Z,-118.89167,32.166668,14.86,1959-06-16T13:24:00Z,-118.891666,32.166666,0,4.3764346e-4,0.9833333333333333,10
3353,1959-06-16T12:25:00Z,-118.89167,32.166668,14.86,1959-06-16T13:24:00Z,-118.891666,32.166666,4,4.3764346e-4,0.9833333333333333,10
3353,1959-06-16T12:25:00Z,-118.89167,32.166668,14.87,1959-06-16T13:24:00Z,-118.891666,32.166666,10,4.3764346e-4,0.9833333333333333,10
3353,1959-06-16T12:25:00Z,-118.89167,32.166668,14.87,1959-06-16T13:24:00Z,-118.891666,32.166666,13,4.3764346e-4,0.9833333333333333,10
3353,1959-06-16T12:25:00Z,-118.89167,32.166668,14.63,1959-06-16T13:24:00Z,-118.891666,32.166666,20,4.3764346e-4,0.9833333333333333,10
3353,1959-06-16T12:25:00Z,-118.89167,32.166668,14.17,1959-06-16T13:24:00Z,-118.891666,32.166666,30,4.3764346e-4,0.9833333333333333,10
3353,1959-06-16T12:25:00Z,-118.89167,32.166668,13.88,1959-06-16T13:24:00Z,-118.891666,32.166666,35,4.3764346e-4,0.9833333333333333,10
3353,1959-06-16T12:25:00Z,-118.89167,32.166668,13.44,1959-06-16T13:24:00Z,-118.891666,32.166666,45,4.3764346e-4,0.9833333333333333,10
3353,1959-06-16T12:25:00Z,-118.89167,32.166668,13.04,1959-06-16T13:24:00Z,-118.891666,32.166666,50,4.3764346e-4,0.9833333333333333,10
3353,1959-06-16T12:25:00Z,-118.89167,32.166668,12.44,1959-06-16T13:24:00Z,-118.891666,32.166666,57,4.3764346e-4,0.9833333333333333,10
3355,1959-06-16T18:16:00Z,-119.63333,31.9,15.23,1959-06-16T19:12:00Z,-119.633333,31.9,0,2.8378666000000003e-4,0.9333333333333333,8
3355,1959-06-16T18:16:00Z,-119.63333,31.9,15.23,1959-06-16T19:12:00Z,-119.633333,31.9,2,2.8378666000000003e-4,0.9333333333333333,8
3355,1959-06-16T18:16:00Z,-119.63333,31.9,15.22,1959-06-16T19:12:00Z,-119.633333,31.9,10,2.8378666000000003e-4,0.9333333333333333,8
3355,1959-06-16T18:16:00Z,-119.63333,31.9,15.22,1959-06-16T19:12:00Z,-119.633333,31.9,12,2.8378666000000003e-4,0.9333333333333333,8
3355,1959-06-16T18:16:00Z,-119.63333,31.9,15.15,1959-06-16T19:12:00Z,-119.633333,31.9,20,2.8378666000000003e-4,0.9333333333333333,8
3355,1959-06-16T18:16:00Z,-119.63333,31.9,15.07,1959-06-16T19:12:00Z,-119.633333,31.9,30,2.8378666000000003e-4,0.9333333333333333,8
3355,1959-06-16T18:16:00Z,-119.63333,31.9,15.03,1959-06-16T19:12:00Z,-119.633333,31.9,35,2.8378666000000003e-4,0.9333333333333333,8
3355,1959-06-16T18:16:00Z,-119.63333,31.9,14.74,1959-06-16T19:12:00Z,-119.633333,31.9,50,2.8378666000000003e-4,0.9333333333333333,8
3356,1959-06-17T00:01:00Z,-117.35833,28.283333,17.76,1959-06-16T23:36:00Z,-117.358333,28.283333,0,2.9431016999999996e-4,-0.4166666666666667,7
3356,1959-06-17T00:01:00Z,-117.35833,28.283333,17.76,1959-06-16T23:36:00Z,-117.358333,28.283333,2,2.9431016999999996e-4,-0.4166666666666667,7
3356,1959-06-17T00:01:00Z,-117.35833,28.283333,17.73,1959-06-16T23:36:00Z,-117.358333,28.283333,10,2.9431016999999996e-4,-0.4166666666666667,7
3356,1959-06-17T00:01:00Z,-117.35833,28.283333,17.66,1959-06-16T23:36:00Z,-117.358333,28.283333,20,2.9431016999999996e-4,-0.4166666666666667,7
3356,1959-06-17T00:01:00Z,-117.35833,28.283333,17.57,1959-06-16T23:36:00Z,-117.358333,28.283333,30,2.9431016999999996e-4,-0.4166666666666667,7
3356,1959-06-17T00:01:00Z,-117.35833,28.283333,17.31,1959-06-16T23:36:00Z,-117.358333,28.283333,50,2.9431016999999996e-4,-0.4166666666666667,7
3356,1959-06-17T00:01:00Z,-117.35833,28.283333,17.14,1959-06-16T23:36:00Z,-117.358333,28.283333,59,2.9431016999999996e-4,-0.4166666666666667,7
3366,1959-06-18T22:56:00Z,-120,32.166668,15.95,1959-06-18T23:36:00Z,-120,32.166666,0,2.2177946000000002e-4,0.6666666666666666,10
3366,1959-06-18T22:56:00Z,-120,32.166668,15.95,1959-06-18T23:36:00Z,-120,32.166666,2,2.2177946000000002e-4,0.6666666666666666,10
3366,1959-06-18T22:56:00Z,-120,32.166668,15.95,1959-06-18T23:36:00Z,-120,32.166666,10,2.2177946000000002e-4,0.6666666666666666,10
3366,1959-06-18T22:56:00Z,-120,32.166668,15.95,1959-06-18T23:36:00Z,-120,32.166666,11,2.2177946000000002e-4,0.6666666666666666,10
3366,1959-06-18T22:56:00Z,-120,32.166668,15.95,1959-06-18T23:36:00Z,-120,32.166666,20,2.2177946000000002e-4,0.6666666666666666,10
3366,1959-06-18T22:56:00Z,-120,32.166668,15.94,1959-06-18T23:36:00Z,-120,32.166666,30,2.2177946000000002e-4,0.6666666666666666,10
3366,1959-06-18T22:56:00Z,-120,32.166668,15.94,1959-06-18T23:36:00Z,-120,32.166666,33,2.2177946000000002e-4,0.6666666666666666,10
3366,1959-06-18T22:56:00Z,-120,32.166668,15.72,1959-06-18T23:36:00Z,-120,32.166666,42,2.2177946000000002e-4,0.6666666666666666,10
3366,1959-06-18T22:56:00Z,-120,32.166668,15.07,1959-06-18T23:36:00Z,-120,32.166666,50,2.2177946000000002e-4,0.6666666666666666,10
3366,1959-06-18T22:56:00Z,-120,32.166668,14.69,1959-06-18T23:36:00Z,-120,32.166666,54,2.2177946000000002e-4,0.6666666666666666,10
3367,1959-06-19T03:16:00Z,-119.65833,32.27833,14.33,1959-06-19T03:54:00Z,-119.658333,32.275,0,0.36926934440000003,0.6333333333333333,7
3367,1959-06-19T03:16:00Z,-119.65833,32.27833,14.33,1959-06-19T03:54:00Z,-119.658333,32.275,2,0.36926934440000003,0.6333333333333333,7
3367,1959-06-19T03:16:00Z,-119.65833,32.27833,14.22,1959-06-19T03:54:00Z,-119.658333,32.275,10,0.36926934440000003,0.6333333333333333,7
3367,1959-06-19T03:16:00Z,-119.65833,32.27833,14.01,1959-06-19T03:54:00Z,-119.658333,32.275,20,0.36926934440000003,0.6333333333333333,7
3367,1959-06-19T03:16:00Z,-119.65833,32.27833,13.73,1959-06-19T03:54:00Z,-119.658333,32.275,30,0.36926934440000003,0.6333333333333333,7
3367,1959-06-19T03:16:00Z,-119.65833,32.27833,13.26,1959-06-19T03:54:00Z,-119.658333,32.275,43,0.36926934440000003,0.6333333333333333,7
3367,1959-06-19T03:16:00Z,-119.65833,32.27833,13.08,1959-06-19T03:54:00Z,-119.658333,32.275,50,0.36926934440000003,0.6333333333333333,7
3369,1959-06-19T10:10:00Z,-118.93833,32.913334,17.82,1959-06-19T10:48:00Z,-118.941666,32.916666,0,0.48366508684000004,0.6333333333333333,10
3369,1959-06-19T10:10:00Z,-118.93833,32.913334,17.82,1959-06-19T10:48:00Z,-118.941666,32.916666,1,0.48366508684000004,0.6333333333333333,10
3369,1959-06-19T10:10:00Z,-118.93833,32.913334,17.49,1959-06-19T10:48:00Z,-118.941666,32.916666,10,0.48366508684000004,0.6333333333333333,10
3369,1959-06-19T10:10:00Z,-118.93833,32.913334,17.45,1959-06-19T10:48:00Z,-118.941666,32.916666,11,0.48366508684000004,0.6333333333333333,10
3369,1959-06-19T10:10:00Z,-118.93833,32.913334,15.01,1959-06-19T10:48:00Z,-118.941666,32.916666,20,0.48366508684000004,0.6333333333333333,10
3369,1959-06-19T10:10:00Z,-118.93833,32.913334,12.17,1959-06-19T10:48:00Z,-118.941666,32.916666,30,0.48366508684000004,0.6333333333333333,10
