cruise,ship,orderocc,towtype,townum,netloc,spccode,count,longitude,latitude,line,station,geom,shf,volsampled,percsorted,datetime,date
1904,RL,6,CB,1,S,68,1,NA,NA,NA,NA,NA,5.93,371.3,1,2019-04-03T05:14:00Z,2019-04-03
1904,RL,6,CB,1,S,72,31,NA,NA,NA,NA,NA,5.93,371.3,1,2019-04-03T05:14:00Z,2019-04-03
1904,RL,6,CB,1,S,93,4,NA,NA,NA,NA,NA,5.93,371.3,1,2019-04-03T05:14:00Z,2019-04-03
1904,RL,6,CB,1,S,301,11,NA,NA,NA,NA,NA,5.93,371.3,1,2019-04-03T05:14:00Z,2019-04-03
1904,RL,6,CB,1,S,31,174,NA,NA,NA,NA,NA,5.93,371.3,1,2019-04-03T05:14:00Z,2019-04-03
1904,RL,6,CB,1,S,683,4,NA,NA,NA,NA,NA,5.93,371.3,1,2019-04-03T05:14:00Z,2019-04-03
1904,RL,6,CB,1,S,215,1,NA,NA,NA,NA,NA,5.93,371.3,1,2019-04-03T05:14:00Z,2019-04-03
1904,RL,6,CB,1,S,261,5,NA,NA,NA,NA,NA,5.93,371.3,1,2019-04-03T05:14:00Z,2019-04-03
1904,RL,6,CB,1,S,288,6,NA,NA,NA,NA,NA,5.93,371.3,1,2019-04-03T05:14:00Z,2019-04-03
1904,RL,5,CB,1,S,301,6,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,31,297,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,901,1,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,683,29,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,68,10,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,72,66,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,84,3,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,261,3,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,288,1,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,292,2,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,215,1,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,924,1,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,5,CB,1,S,2,1,NA,NA,NA,NA,NA,5.19,416.5,1,2019-04-03T01:11:00Z,2019-04-03
1904,RL,4,CB,1,S,292,3,NA,NA,NA,NA,NA,4.71,435.2,0.48,2019-04-02T21:23:00Z,2019-04-02
1904,RL,4,CB,1,S,727,1,NA,NA,NA,NA,NA,4.71,435.2,0.48,2019-04-02T21:23:00Z,2019-04-02
1904,RL,4,CB,1,S,925,1,NA,NA,NA,NA,NA,4.71,435.2,0.48,2019-04-02T21:23:00Z,2019-04-02
1904,RL,4,CB,1,S,923,2,NA,NA,NA,NA,NA,4.71,435.2,0.48,2019-04-02T21:23:00Z,2019-04-02
1904,RL,4,CB,1,S,288,1,NA,NA,NA,NA,NA,4.71,435.2,0.48,2019-04-02T21:23:00Z,2019-04-02
1904,RL,4,CB,1,S,72,105,NA,NA,NA,NA,NA,4.71,435.2,0.48,2019-04-02T21:23:00Z,2019-04-02
1904,RL,4,CB,1,S,68,5,NA,NA,NA,NA,NA,4.71,435.2,0.48,2019-04-02T21:23:00Z,2019-04-02
1904,RL,4,CB,1,S,683,3,NA,NA,NA,NA,NA,4.71,435.2,0.48,2019-04-02T21:23:00Z,2019-04-02
1904,RL,4,CB,1,S,31,336,NA,NA,NA,NA,NA,4.71,435.2,0.48,2019-04-02T21:23:00Z,2019-04-02
1904,RL,3,CB,1,S,684,1,NA,NA,NA,NA,NA,4.85,428,0.47,2019-04-02T18:58:00Z,2019-04-02
1904,RL,3,CB,1,S,288,2,NA,NA,NA,NA,NA,4.85,428,0.47,2019-04-02T18:58:00Z,2019-04-02
1904,RL,3,CB,1,S,683,6,NA,NA,NA,NA,NA,4.85,428,0.47,2019-04-02T18:58:00Z,2019-04-02
1904,RL,3,CB,1,S,72,140,NA,NA,NA,NA,NA,4.85,428,0.47,2019-04-02T18:58:00Z,2019-04-02
1904,RL,3,CB,1,S,943,1,NA,NA,NA,NA,NA,4.85,428,0.47,2019-04-02T18:58:00Z,2019-04-02
1904,RL,3,CB,1,S,292,2,NA,NA,NA,NA,NA,4.85,428,0.47,2019-04-02T18:58:00Z,2019-04-02
1904,RL,3,CB,1,S,31,549,NA,NA,NA,NA,NA,4.85,428,0.47,2019-04-02T18:58:00Z,2019-04-02
1904,RL,3,CB,1,S,901,2,NA,NA,NA,NA,NA,4.85,428,0.47,2019-04-02T18:58:00Z,2019-04-02
1904,RL,2,CB,1,S,932,1,NA,NA,NA,NA,NA,2.28,51.9,1,2019-04-02T16:51:00Z,2019-04-02
1904,RL,2,CB,1,S,683,1,NA,NA,NA,NA,NA,2.28,51.9,1,2019-04-02T16:51:00Z,2019-04-02
1904,RL,2,CB,1,S,31,2,NA,NA,NA,NA,NA,2.28,51.9,1,2019-04-02T16:51:00Z,2019-04-02
1904,RL,1,CB,1,S,801,1,NA,NA,NA,NA,NA,4.88,150.2,1,2019-04-02T15:54:00Z,2019-04-02
1904,RL,1,CB,1,S,932,2,NA,NA,NA,NA,NA,4.88,150.2,1,2019-04-02T15:54:00Z,2019-04-02
1904,RL,1,CB,1,S,948,4,NA,NA,NA,NA,NA,4.88,150.2,1,2019-04-02T15:54:00Z,2019-04-02
1904,RL,1,CB,1,S,683,18,NA,NA,NA,NA,NA,4.88,150.2,1,2019-04-02T15:54:00Z,2019-04-02
1904,RL,1,CB,1,S,31,234,NA,NA,NA,NA,NA,4.88,150.2,1,2019-04-02T15:54:00Z,2019-04-02
1904,RL,1,CB,1,S,292,1,NA,NA,NA,NA,NA,4.88,150.2,1,2019-04-02T15:54:00Z,2019-04-02
1904,RL,1,CB,1,S,762,1,NA,NA,NA,NA,NA,4.88,150.2,1,2019-04-02T15:54:00Z,2019-04-02
1904,RL,1,CB,1,S,107,1,NA,NA,NA,NA,NA,4.88,150.2,1,2019-04-02T15:54:00Z,2019-04-02
1904,RL,1,CB,1,S,72,3,NA,NA,NA,NA,NA,4.88,150.2,1,2019-04-02T15:54:00Z,2019-04-02
1904,RL,1,CB,1,S,612,1,NA,NA,NA,NA,NA,4.88,150.2,1,2019-04-02T15:54:00Z,2019-04-02
1902,RL,29,CB,1,S,948,2,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,932,6,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,953,1,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,955,1,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,72,1,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,292,1,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,173,1,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,612,34,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,924,10,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,925,1,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,19,5,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,31,215,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,29,CB,1,S,683,10,NA,NA,NA,NA,NA,3.57,109.8,1,2019-02-12T16:23:00Z,2019-02-12
1902,RL,28,CB,1,S,866,2,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,856,1,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,796,1,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,955,2,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,924,2,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,612,13,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,68,1,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,72,72,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,292,4,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,932,4,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,19,22,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,901,6,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,31,643,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,28,CB,1,S,683,65,NA,NA,NA,NA,NA,5.07,416.7,1,2019-02-12T13:54:00Z,2019-02-12
1902,RL,27,CB,1,S,31,931,NA,NA,NA,NA,NA,4.48,447.4,1,2019-02-12T09:01:00Z,2019-02-12
1902,RL,27,CB,1,S,683,27,NA,NA,NA,NA,NA,4.48,447.4,1,2019-02-12T09:01:00Z,2019-02-12
1902,RL,27,CB,1,S,901,9,NA,NA,NA,NA,NA,4.48,447.4,1,2019-02-12T09:01:00Z,2019-02-12
1902,RL,27,CB,1,S,688,1,NA,NA,NA,NA,NA,4.48,447.4,1,2019-02-12T09:01:00Z,2019-02-12
1902,RL,27,CB,1,S,693,1,NA,NA,NA,NA,NA,4.48,447.4,1,2019-02-12T09:01:00Z,2019-02-12
1902,RL,27,CB,1,S,68,1,NA,NA,NA,NA,NA,4.48,447.4,1,2019-02-12T09:01:00Z,2019-02-12
1902,RL,27,CB,1,S,72,63,NA,NA,NA,NA,NA,4.48,447.4,1,2019-02-12T09:01:00Z,2019-02-12
1902,RL,27,CB,1,S,292,7,NA,NA,NA,NA,NA,4.48,447.4,1,2019-02-12T09:01:00Z,2019-02-12
1902,RL,27,CB,1,S,796,1,NA,NA,NA,NA,NA,4.48,447.4,1,2019-02-12T09:01:00Z,2019-02-12
1902,RL,27,CB,1,S,684,11,NA,NA,NA,NA,NA,4.48,447.4,1,2019-02-12T09:01:00Z,2019-02-12
1902,RL,27,CB,1,S,686,1,NA,NA,NA,NA,NA,4.48,447.4,1,2019-02-12T09:01:00Z,2019-02-12
1902,RL,26,CB,1,S,72,49,NA,NA,NA,NA,NA,4.91,431.1,0.5,2019-02-12T04:14:00Z,2019-02-12
1902,RL,26,CB,1,S,292,4,NA,NA,NA,NA,NA,4.91,431.1,0.5,2019-02-12T04:14:00Z,2019-02-12
1902,RL,26,CB,1,S,924,1,NA,NA,NA,NA,NA,4.91,431.1,0.5,2019-02-12T04:14:00Z,2019-02-12
1902,RL,26,CB,1,S,68,4,NA,NA,NA,NA,NA,4.91,431.1,0.5,2019-02-12T04:14:00Z,2019-02-12
1902,RL,26,CB,1,S,288,1,NA,NA,NA,NA,NA,4.91,431.1,0.5,2019-02-12T04:14:00Z,2019-02-12
1902,RL,26,CB,1,S,31,310,NA,NA,NA,NA,NA,4.91,431.1,0.5,2019-02-12T04:14:00Z,2019-02-12
1902,RL,26,CB,1,S,901,3,NA,NA,NA,NA,NA,4.91,431.1,0.5,2019-02-12T04:14:00Z,2019-02-12
1902,RL,26,CB,1,S,683,1,NA,NA,NA,NA,NA,4.91,431.1,0.5,2019-02-12T04:14:00Z,2019-02-12
1902,RL,25,CB,1,S,693,1,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,685,1,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,686,6,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,684,14,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,261,1,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,292,1,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,796,1,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,923,1,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,68,4,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,31,89,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,901,7,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,683,309,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,25,CB,1,S,72,5,NA,NA,NA,NA,NA,3.7,127.8,1,2019-02-12T00:07:00Z,2019-02-12
1902,RL,24,CB,1,S,68,1,NA,NA,NA,NA,NA,4.53,452.8,0.51,2019-02-11T20:36:00Z,2019-02-11
1902,RL,24,CB,1,S,31,4,NA,NA,NA,NA,NA,4.53,452.8,0.51,2019-02-11T20:36:00Z,2019-02-11
1902,RL,24,CB,1,S,901,1,NA,NA,NA,NA,NA,4.53,452.8,0.51,2019-02-11T20:36:00Z,2019-02-11
1902,RL,24,CB,1,S,261,1,NA,NA,NA,NA,NA,4.53,452.8,0.51,2019-02-11T20:36:00Z,2019-02-11
1902,RL,24,CB,1,S,923,1,NA,NA,NA,NA,NA,4.53,452.8,0.51,2019-02-11T20:36:00Z,2019-02-11
1902,RL,24,CB,1,S,72,6,NA,NA,NA,NA,NA,4.53,452.8,0.51,2019-02-11T20:36:00Z,2019-02-11
1902,RL,23,CB,1,S,31,7,NA,NA,NA,NA,NA,4.63,461.4,1,2019-02-11T14:13:00Z,2019-02-11
1902,RL,23,CB,1,S,68,4,NA,NA,NA,NA,NA,4.63,461.4,1,2019-02-11T14:13:00Z,2019-02-11
1902,RL,23,CB,1,S,901,2,NA,NA,NA,NA,NA,4.63,461.4,1,2019-02-11T14:13:00Z,2019-02-11
1902,RL,23,CB,1,S,536,1,NA,NA,NA,NA,NA,4.63,461.4,1,2019-02-11T14:13:00Z,2019-02-11
1902,RL,23,CB,1,S,292,1,NA,NA,NA,NA,NA,4.63,461.4,1,2019-02-11T14:13:00Z,2019-02-11
1902,RL,23,CB,1,S,261,2,NA,NA,NA,NA,NA,4.63,461.4,1,2019-02-11T14:13:00Z,2019-02-11
1902,RL,23,CB,1,S,72,10,NA,NA,NA,NA,NA,4.63,461.4,1,2019-02-11T14:13:00Z,2019-02-11
1902,RL,23,CB,1,S,398,1,NA,NA,NA,NA,NA,4.63,461.4,1,2019-02-11T14:13:00Z,2019-02-11
1902,RL,22,CB,1,S,728,1,NA,NA,NA,NA,NA,4.56,246.5,1,2019-02-11T10:45:00Z,2019-02-11
1902,RL,22,CB,1,S,764,1,NA,NA,NA,NA,NA,4.56,246.5,1,2019-02-11T10:45:00Z,2019-02-11
1902,RL,22,CB,1,S,686,1,NA,NA,NA,NA,NA,4.56,246.5,1,2019-02-11T10:45:00Z,2019-02-11
1902,RL,22,CB,1,S,932,2,NA,NA,NA,NA,NA,4.56,246.5,1,2019-02-11T10:45:00Z,2019-02-11
1902,RL,22,CB,1,S,924,2,NA,NA,NA,NA,NA,4.56,246.5,1,2019-02-11T10:45:00Z,2019-02-11
1902,RL,22,CB,1,S,72,11,NA,NA,NA,NA,NA,4.56,246.5,1,2019-02-11T10:45:00Z,2019-02-11
1902,RL,22,CB,1,S,292,1,NA,NA,NA,NA,NA,4.56,246.5,1,2019-02-11T10:45:00Z,2019-02-11
1902,RL,22,CB,1,S,761,2,NA,NA,NA,NA,NA,4.56,246.5,1,2019-02-11T10:45:00Z,2019-02-11
1902,RL,22,CB,1,S,683,9,NA,NA,NA,NA,NA,4.56,246.5,1,2019-02-11T10:45:00Z,2019-02-11
1902,RL,22,CB,1,S,31,316,NA,NA,NA,NA,NA,4.56,246.5,1,2019-02-11T10:45:00Z,2019-02-11
1902,RL,22,CB,1,S,901,5,NA,NA,NA,NA,NA,4.56,246.5,1,2019-02-11T10:45:00Z,2019-02-11
1902,RL,21,CB,1,S,901,2,NA,NA,NA,NA,NA,4.72,292.1,1,2019-02-11T04:50:00Z,2019-02-11
1902,RL,21,CB,1,S,31,98,NA,NA,NA,NA,NA,4.72,292.1,1,2019-02-11T04:50:00Z,2019-02-11
1902,RL,21,CB,1,S,683,13,NA,NA,NA,NA,NA,4.72,292.1,1,2019-02-11T04:50:00Z,2019-02-11
1902,RL,21,CB,1,S,72,15,NA,NA,NA,NA,NA,4.72,292.1,1,2019-02-11T04:50:00Z,2019-02-11
1902,RL,21,CB,1,S,612,2,NA,NA,NA,NA,NA,4.72,292.1,1,2019-02-11T04:50:00Z,2019-02-11
1902,RL,21,CB,1,S,685,1,NA,NA,NA,NA,NA,4.72,292.1,1,2019-02-11T04:50:00Z,2019-02-11
1902,RL,21,CB,1,S,292,2,NA,NA,NA,NA,NA,4.72,292.1,1,2019-02-11T04:50:00Z,2019-02-11
1902,RL,20,CB,1,S,612,3,NA,NA,NA,NA,NA,2.63,78.6,1,2019-02-11T02:46:00Z,2019-02-11
1902,RL,20,CB,1,S,72,1,NA,NA,NA,NA,NA,2.63,78.6,1,2019-02-11T02:46:00Z,2019-02-11
1902,RL,20,CB,1,S,292,2,NA,NA,NA,NA,NA,2.63,78.6,1,2019-02-11T02:46:00Z,2019-02-11
1902,RL,20,CB,1,S,31,73,NA,NA,NA,NA,NA,2.63,78.6,1,2019-02-11T02:46:00Z,2019-02-11
1902,RL,20,CB,1,S,683,3,NA,NA,NA,NA,NA,2.63,78.6,1,2019-02-11T02:46:00Z,2019-02-11
1902,RL,19,CB,1,S,292,6,NA,NA,NA,NA,NA,4.52,467,1,2019-02-10T22:04:00Z,2019-02-10
1902,RL,19,CB,1,S,932,1,NA,NA,NA,NA,NA,4.52,467,1,2019-02-10T22:04:00Z,2019-02-10
1902,RL,19,CB,1,S,84,1,NA,NA,NA,NA,NA,4.52,467,1,2019-02-10T22:04:00Z,2019-02-10
1902,RL,19,CB,1,S,72,14,NA,NA,NA,NA,NA,4.52,467,1,2019-02-10T22:04:00Z,2019-02-10
1902,RL,19,CB,1,S,924,2,NA,NA,NA,NA,NA,4.52,467,1,2019-02-10T22:04:00Z,2019-02-10
1902,RL,19,CB,1,S,31,265,NA,NA,NA,NA,NA,4.52,467,1,2019-02-10T22:04:00Z,2019-02-10
1902,RL,19,CB,1,S,683,10,NA,NA,NA,NA,NA,4.52,467,1,2019-02-10T22:04:00Z,2019-02-10
1902,RL,19,CB,1,S,901,8,NA,NA,NA,NA,NA,4.52,467,1,2019-02-10T22:04:00Z,2019-02-10
1902,RL,18,CB,1,S,901,1,NA,NA,NA,NA,NA,4.58,128.6,1,2019-02-10T17:20:00Z,2019-02-10
1902,RL,18,CB,1,S,72,1,NA,NA,NA,NA,NA,4.58,128.6,1,2019-02-10T17:20:00Z,2019-02-10
1902,RL,18,CB,1,S,612,11,NA,NA,NA,NA,NA,4.58,128.6,1,2019-02-10T17:20:00Z,2019-02-10
1902,RL,18,CB,1,S,924,2,NA,NA,NA,NA,NA,4.58,128.6,1,2019-02-10T17:20:00Z,2019-02-10
1902,RL,18,CB,1,S,932,1,NA,NA,NA,NA,NA,4.58,128.6,1,2019-02-10T17:20:00Z,2019-02-10
1902,RL,18,CB,1,S,683,1,NA,NA,NA,NA,NA,4.58,128.6,1,2019-02-10T17:20:00Z,2019-02-10
1902,RL,18,CB,1,S,31,106,NA,NA,NA,NA,NA,4.58,128.6,1,2019-02-10T17:20:00Z,2019-02-10
1902,RL,17,CB,1,S,736,1,NA,NA,NA,NA,NA,4.9,448.3,1,2019-02-10T14:11:00Z,2019-02-10
1902,RL,17,CB,1,S,2,3,NA,NA,NA,NA,NA,4.9,448.3,1,2019-02-10T14:11:00Z,2019-02-10
1902,RL,17,CB,1,S,292,2,NA,NA,NA,NA,NA,4.9,448.3,1,2019-02-10T14:11:00Z,2019-02-10
1902,RL,17,CB,1,S,166,1,NA,NA,NA,NA,NA,4.9,448.3,1,2019-02-10T14:11:00Z,2019-02-10
1902,RL,17,CB,1,S,72,65,NA,NA,NA,NA,NA,4.9,448.3,1,2019-02-10T14:11:00Z,2019-02-10
1902,RL,17,CB,1,S,901,13,NA,NA,NA,NA,NA,4.9,448.3,1,2019-02-10T14:11:00Z,2019-02-10
1902,RL,17,CB,1,S,31,105,NA,NA,NA,NA,NA,4.9,448.3,1,2019-02-10T14:11:00Z,2019-02-10
1902,RL,17,CB,1,S,683,2,NA,NA,NA,NA,NA,4.9,448.3,1,2019-02-10T14:11:00Z,2019-02-10
1902,RL,16,CB,1,S,2,1,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,16,CB,1,S,901,19,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,16,CB,1,S,31,157,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,16,CB,1,S,292,1,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,16,CB,1,S,943,1,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,16,CB,1,S,924,1,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,16,CB,1,S,288,1,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,16,CB,1,S,65,3,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,16,CB,1,S,72,59,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,16,CB,1,S,68,2,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,16,CB,1,S,686,2,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,16,CB,1,S,683,8,NA,NA,NA,NA,NA,5,424.3,1,2019-02-10T09:26:00Z,2019-02-10
1902,RL,15,CB,1,S,31,100,NA,NA,NA,NA,NA,4.7,445.4,0.5,2019-02-10T03:58:00Z,2019-02-10
1902,RL,15,CB,1,S,2,3,NA,NA,NA,NA,NA,4.7,445.4,0.5,2019-02-10T03:58:00Z,2019-02-10
1902,RL,15,CB,1,S,901,53,NA,NA,NA,NA,NA,4.7,445.4,0.5,2019-02-10T03:58:00Z,2019-02-10
1902,RL,15,CB,1,S,84,1,NA,NA,NA,NA,NA,4.7,445.4,0.5,2019-02-10T03:58:00Z,2019-02-10
1902,RL,15,CB,1,S,261,1,NA,NA,NA,NA,NA,4.7,445.4,0.5,2019-02-10T03:58:00Z,2019-02-10
1902,RL,15,CB,1,S,292,2,NA,NA,NA,NA,NA,4.7,445.4,0.5,2019-02-10T03:58:00Z,2019-02-10
1902,RL,15,CB,1,S,683,1,NA,NA,NA,NA,NA,4.7,445.4,0.5,2019-02-10T03:58:00Z,2019-02-10
1902,RL,15,CB,1,S,68,9,NA,NA,NA,NA,NA,4.7,445.4,0.5,2019-02-10T03:58:00Z,2019-02-10
1902,RL,15,CB,1,S,72,21,NA,NA,NA,NA,NA,4.7,445.4,0.5,2019-02-10T03:58:00Z,2019-02-10
1902,RL,14,CB,1,S,288,3,NA,NA,NA,NA,NA,4.78,441.4,1,2019-02-09T21:40:00Z,2019-02-09
1902,RL,14,CB,1,S,239,1,NA,NA,NA,NA,NA,4.78,441.4,1,2019-02-09T21:40:00Z,2019-02-09
1902,RL,14,CB,1,S,261,3,NA,NA,NA,NA,NA,4.78,441.4,1,2019-02-09T21:40:00Z,2019-02-09
1902,RL,14,CB,1,S,2,1,NA,NA,NA,NA,NA,4.78,441.4,1,2019-02-09T21:40:00Z,2019-02-09
1902,RL,14,CB,1,S,382,1,NA,NA,NA,NA,NA,4.78,441.4,1,2019-02-09T21:40:00Z,2019-02-09
1902,RL,14,CB,1,S,105,1,NA,NA,NA,NA,NA,4.78,441.4,1,2019-02-09T21:40:00Z,2019-02-09
1902,RL,14,CB,1,S,901,1,NA,NA,NA,NA,NA,4.78,441.4,1,2019-02-09T21:40:00Z,2019-02-09
1902,RL,14,CB,1,S,68,1,NA,NA,NA,NA,NA,4.78,441.4,1,2019-02-09T21:40:00Z,2019-02-09
1902,RL,14,CB,1,S,31,1,NA,NA,NA,NA,NA,4.78,441.4,1,2019-02-09T21:40:00Z,2019-02-09
1902,RL,13,CB,1,S,93,1,NA,NA,NA,NA,NA,4.77,447.1,1,2019-02-09T15:49:00Z,2019-02-09
1902,RL,13,CB,1,S,301,1,NA,NA,NA,NA,NA,4.77,447.1,1,2019-02-09T15:49:00Z,2019-02-09
1902,RL,13,CB,1,S,105,2,NA,NA,NA,NA,NA,4.77,447.1,1,2019-02-09T15:49:00Z,2019-02-09
1902,RL,13,CB,1,S,104,1,NA,NA,NA,NA,NA,4.77,447.1,1,2019-02-09T15:49:00Z,2019-02-09
1902,RL,13,CB,1,S,2,1,NA,NA,NA,NA,NA,4.77,447.1,1,2019-02-09T15:49:00Z,2019-02-09
1902,RL,13,CB,1,S,261,1,NA,NA,NA,NA,NA,4.77,447.1,1,2019-02-09T15:49:00Z,2019-02-09
1902,RL,13,CB,1,S,288,2,NA,NA,NA,NA,NA,4.77,447.1,1,2019-02-09T15:49:00Z,2019-02-09
1902,RL,13,CB,1,S,292,1,NA,NA,NA,NA,NA,4.77,447.1,1,2019-02-09T15:49:00Z,2019-02-09
1902,RL,13,CB,1,S,78,1,NA,NA,NA,NA,NA,4.77,447.1,1,2019-02-09T15:49:00Z,2019-02-09
