"requested_id","authority","taxonID","parentNameUsageID","scientificName","taxonRank"
254362,"WoRMS",254361,125498,"Lampanyctinae","Subfamily"
254362,"WoRMS",254362,254361,"Stenobrachius","Genus"
254362,"WoRMS",293496,843664,"Teleostei","Class"
254362,"WoRMS",843664,10194,"Actinopteri","Superclass"
254363,"WoRMS",2,,"Animalia","Kingdom"
254363,"WoRMS",1821,2,"Chordata","Phylum"
254363,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254363,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254363,"WoRMS",10309,293496,"Myctophiformes","Order"
254363,"WoRMS",125498,10309,"Myctophidae","Family"
254363,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254363,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254363,"WoRMS",254361,125498,"Lampanyctinae","Subfamily"
254363,"WoRMS",254362,254361,"Stenobrachius","Genus"
254363,"WoRMS",254363,254362,"Stenobrachius leucopsarus","Species"
254363,"WoRMS",293496,843664,"Teleostei","Class"
254363,"WoRMS",843664,10194,"Actinopteri","Superclass"
254364,"WoRMS",2,,"Animalia","Kingdom"
254364,"WoRMS",1821,2,"Chordata","Phylum"
254364,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254364,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254364,"WoRMS",10309,293496,"Myctophiformes","Order"
254364,"WoRMS",125498,10309,"Myctophidae","Family"
254364,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254364,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254364,"WoRMS",254361,125498,"Lampanyctinae","Subfamily"
254364,"WoRMS",254362,254361,"Stenobrachius","Genus"
254364,"WoRMS",254364,254362,"Stenobrachius nannochir","Species"
254364,"WoRMS",293496,843664,"Teleostei","Class"
254364,"WoRMS",843664,10194,"Actinopteri","Superclass"
254365,"WoRMS",2,,"Animalia","Kingdom"
254365,"WoRMS",1821,2,"Chordata","Phylum"
254365,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254365,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254365,"WoRMS",11014,293496,"Perciformes","Order"
254365,"WoRMS",125588,154417,"Agonidae","Family"
254365,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254365,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254365,"WoRMS",154417,11014,"Cottoidei","Suborder"
254365,"WoRMS",254365,267133,"Stellerina","Genus"
254365,"WoRMS",267133,125588,"Brachyopsinae","Subfamily"
254365,"WoRMS",293496,843664,"Teleostei","Class"
254365,"WoRMS",843664,10194,"Actinopteri","Superclass"
254366,"WoRMS",2,,"Animalia","Kingdom"
254366,"WoRMS",1821,2,"Chordata","Phylum"
254366,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254366,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254366,"WoRMS",11014,293496,"Perciformes","Order"
254366,"WoRMS",125588,154417,"Agonidae","Family"
254366,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254366,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254366,"WoRMS",154417,11014,"Cottoidei","Suborder"
254366,"WoRMS",254365,267133,"Stellerina","Genus"
254366,"WoRMS",254366,254365,"Stellerina xyosterna","Species"
254366,"WoRMS",267133,125588,"Brachyopsinae","Subfamily"
254366,"WoRMS",293496,843664,"Teleostei","Class"
254366,"WoRMS",843664,10194,"Actinopteri","Superclass"
254373,"WoRMS",2,,"Animalia","Kingdom"
254373,"WoRMS",1821,2,"Chordata","Phylum"
254373,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254373,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254373,"WoRMS",11014,293496,"Perciformes","Order"
254373,"WoRMS",125588,154417,"Agonidae","Family"
254373,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254373,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254373,"WoRMS",154417,11014,"Cottoidei","Suborder"
254373,"WoRMS",254373,267135,"Sarritor","Genus"
254373,"WoRMS",267135,125588,"Agoninae","Subfamily"
254373,"WoRMS",293496,843664,"Teleostei","Class"
254373,"WoRMS",843664,10194,"Actinopteri","Superclass"
254374,"WoRMS",2,,"Animalia","Kingdom"
254374,"WoRMS",1821,2,"Chordata","Phylum"
254374,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254374,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254374,"WoRMS",11014,293496,"Perciformes","Order"
254374,"WoRMS",125588,154417,"Agonidae","Family"
254374,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254374,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254374,"WoRMS",154417,11014,"Cottoidei","Suborder"
254374,"WoRMS",254373,267135,"Sarritor","Genus"
254374,"WoRMS",254374,254373,"Sarritor frenatus","Species"
254374,"WoRMS",267135,125588,"Agoninae","Subfamily"
254374,"WoRMS",293496,843664,"Teleostei","Class"
254374,"WoRMS",843664,10194,"Actinopteri","Superclass"
254392,"WoRMS",2,,"Animalia","Kingdom"
254392,"WoRMS",1821,2,"Chordata","Phylum"
254392,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254392,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254392,"WoRMS",10331,293496,"Pleuronectiformes","Order"
254392,"WoRMS",125579,10331,"Pleuronectidae","Family"
254392,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254392,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254392,"WoRMS",154687,125579,"Pleuronectinae","Subfamily"
254392,"WoRMS",254392,154687,"Parophrys","Genus"
254392,"WoRMS",293496,843664,"Teleostei","Class"
254392,"WoRMS",843664,10194,"Actinopteri","Superclass"
254393,"WoRMS",2,,"Animalia","Kingdom"
254393,"WoRMS",1821,2,"Chordata","Phylum"
254393,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254393,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254393,"WoRMS",10331,293496,"Pleuronectiformes","Order"
254393,"WoRMS",125579,10331,"Pleuronectidae","Family"
254393,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254393,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254393,"WoRMS",154687,125579,"Pleuronectinae","Subfamily"
254393,"WoRMS",254392,154687,"Parophrys","Genus"
254393,"WoRMS",254393,254392,"Parophrys vetulus","Species"
254393,"WoRMS",293496,843664,"Teleostei","Class"
254393,"WoRMS",843664,10194,"Actinopteri","Superclass"
254506,"WoRMS",2,,"Animalia","Kingdom"
254506,"WoRMS",1821,2,"Chordata","Phylum"
254506,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254506,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254506,"WoRMS",11014,293496,"Perciformes","Order"
254506,"WoRMS",125588,154417,"Agonidae","Family"
254506,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254506,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254506,"WoRMS",154417,11014,"Cottoidei","Suborder"
254506,"WoRMS",254303,267137,"Bathyagonus","Genus"
254506,"WoRMS",254506,254303,"Bathyagonus pentacanthus","Species"
254506,"WoRMS",267137,125588,"Bathyagoninae","Subfamily"
254506,"WoRMS",293496,843664,"Teleostei","Class"
254506,"WoRMS",843664,10194,"Actinopteri","Superclass"
254510,"WoRMS",2,,"Animalia","Kingdom"
254510,"WoRMS",1821,2,"Chordata","Phylum"
254510,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254510,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254510,"WoRMS",11014,293496,"Perciformes","Order"
254510,"WoRMS",125516,1617139,"Ammodytidae","Family"
254510,"WoRMS",125909,125516,"Ammodytes","Genus"
254510,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254510,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254510,"WoRMS",254510,125909,"Ammodytes hexapterus","Species"
254510,"WoRMS",293496,843664,"Teleostei","Class"
254510,"WoRMS",843664,10194,"Actinopteri","Superclass"
254510,"WoRMS",1617139,11014,"Uranoscopoidei","Suborder"
254521,"WoRMS",2,,"Animalia","Kingdom"
254521,"WoRMS",1821,2,"Chordata","Phylum"
254521,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254521,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254521,"WoRMS",11014,293496,"Perciformes","Order"
254521,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254521,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254521,"WoRMS",154417,11014,"Cottoidei","Suborder"
254521,"WoRMS",248338,1874154,"Hemilepidotus","Genus"
254521,"WoRMS",254521,248338,"Hemilepidotus hemilepidotus","Species"
254521,"WoRMS",293496,843664,"Teleostei","Class"
254521,"WoRMS",843664,10194,"Actinopteri","Superclass"
254521,"WoRMS",1874154,154417,"Hemilepidotidae","Family"
254538,"WoRMS",2,,"Animalia","Kingdom"
254538,"WoRMS",1821,2,"Chordata","Phylum"
254538,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254538,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254538,"WoRMS",10313,293496,"Gadiformes","Order"
254538,"WoRMS",125469,10313,"Gadidae","Family"
254538,"WoRMS",125732,125469,"Gadus","Genus"
254538,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254538,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254538,"WoRMS",254538,125732,"Gadus macrocephalus","Species"
254538,"WoRMS",293496,843664,"Teleostei","Class"
254538,"WoRMS",843664,10194,"Actinopteri","Superclass"
254545,"WoRMS",2,,"Animalia","Kingdom"
254545,"WoRMS",1821,2,"Chordata","Phylum"
254545,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254545,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254545,"WoRMS",11014,293496,"Perciformes","Order"
254545,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254545,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254545,"WoRMS",154415,154417,"Hexagrammidae","Family"
254545,"WoRMS",154417,11014,"Cottoidei","Suborder"
254545,"WoRMS",154750,154415,"Hexagramminae","Subfamily"
254545,"WoRMS",240731,154750,"Hexagrammos","Genus"
254545,"WoRMS",254545,240731,"Hexagrammos stelleri","Species"
254545,"WoRMS",293496,843664,"Teleostei","Class"
254545,"WoRMS",843664,10194,"Actinopteri","Superclass"
254549,"WoRMS",2,,"Animalia","Kingdom"
254549,"WoRMS",1821,2,"Chordata","Phylum"
254549,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254549,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254549,"WoRMS",11014,293496,"Perciformes","Order"
254549,"WoRMS",126156,234519,"Careproctus","Genus"
254549,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254549,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254549,"WoRMS",154417,11014,"Cottoidei","Suborder"
254549,"WoRMS",234519,154417,"Liparidae","Family"
254549,"WoRMS",254549,126156,"Careproctus melanurus","Species"
254549,"WoRMS",293496,843664,"Teleostei","Class"
254549,"WoRMS",843664,10194,"Actinopteri","Superclass"
254551,"WoRMS",2,,"Animalia","Kingdom"
254551,"WoRMS",1821,2,"Chordata","Phylum"
254551,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254551,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254551,"WoRMS",125509,1321884,"Bathylagidae","Family"
254551,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254551,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254551,"WoRMS",254349,125509,"Leuroglossus","Genus"
254551,"WoRMS",254551,254349,"Leuroglossus schmidti","Species"
254551,"WoRMS",293496,843664,"Teleostei","Class"
254551,"WoRMS",843664,10194,"Actinopteri","Superclass"
254551,"WoRMS",1321884,293496,"Argentiniformes","Order"
254572,"WoRMS",2,,"Animalia","Kingdom"
254572,"WoRMS",1821,2,"Chordata","Phylum"
254572,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254572,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254572,"WoRMS",10308,293496,"Aulopiformes","Order"
254572,"WoRMS",125448,1848722,"Scopelarchidae","Family"
254572,"WoRMS",125681,125448,"Benthalbella","Genus"
254572,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254572,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254572,"WoRMS",254572,125681,"Benthalbella dentata","Species"
254572,"WoRMS",293496,843664,"Teleostei","Class"
254572,"WoRMS",843664,10194,"Actinopteri","Superclass"
254572,"WoRMS",1848722,10308,"Alepisauroidei","Suborder"
254573,"WoRMS",2,,"Animalia","Kingdom"
254573,"WoRMS",1821,2,"Chordata","Phylum"
254573,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254573,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254573,"WoRMS",11014,293496,"Perciformes","Order"
254573,"WoRMS",125596,154247,"Sebastidae","Family"
254573,"WoRMS",126175,154407,"Sebastes","Genus"
254573,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254573,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254573,"WoRMS",154247,11014,"Scorpaenoidei","Suborder"
254573,"WoRMS",154407,125596,"Sebastinae","Subfamily"
254573,"WoRMS",254573,126175,"Sebastes alutus","Species"
254573,"WoRMS",293496,843664,"Teleostei","Class"
254573,"WoRMS",843664,10194,"Actinopteri","Superclass"
254576,"WoRMS",2,,"Animalia","Kingdom"
254576,"WoRMS",1821,2,"Chordata","Phylum"
254576,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254576,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
254576,"WoRMS",11014,293496,"Perciformes","Order"
254576,"WoRMS",125566,151739,"Stichaeidae","Family"
254576,"WoRMS",126086,267122,"Chirolophis","Genus"
254576,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254576,"WoRMS",151739,11014,"Zoarcoidei","Suborder"
254576,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
254576,"WoRMS",254576,126086,"Chirolophis decoratus","Species"
254576,"WoRMS",267122,125566,"Chirolophinae","Subfamily"
254576,"WoRMS",293496,843664,"Teleostei","Class"
254576,"WoRMS",843664,10194,"Actinopteri","Superclass"
254975,"WoRMS",2,,"Animalia","Kingdom"
254975,"WoRMS",1821,2,"Chordata","Phylum"
254975,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254975,"WoRMS",1831,1828,"Tetrapoda","Megaclass"
254975,"WoRMS",1837,1831,"Mammalia","Class"
254975,"WoRMS",2688,370545,"Cetacea","Infraorder"
254975,"WoRMS",136980,148723,"Delphinidae","Family"
254975,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254975,"WoRMS",148723,2688,"Odontoceti","Superfamily"
254975,"WoRMS",231400,136980,"Lissodelphis","Genus"
254975,"WoRMS",254975,231400,"Lissodelphis borealis","Species"
254975,"WoRMS",370511,380416,"Cetartiodactyla","Order"
254975,"WoRMS",370545,370511,"Cetancodonta","Suborder"
254975,"WoRMS",380416,1837,"Theria","Subclass"
254987,"WoRMS",2,,"Animalia","Kingdom"
254987,"WoRMS",1821,2,"Chordata","Phylum"
254987,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254987,"WoRMS",1831,1828,"Tetrapoda","Megaclass"
254987,"WoRMS",1837,1831,"Mammalia","Class"
254987,"WoRMS",2688,370545,"Cetacea","Infraorder"
254987,"WoRMS",136984,148723,"Phocoenidae","Family"
254987,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254987,"WoRMS",148723,2688,"Odontoceti","Superfamily"
254987,"WoRMS",254986,136984,"Phocoenoides","Genus"
254987,"WoRMS",254987,254986,"Phocoenoides dalli","Species"
254987,"WoRMS",370511,380416,"Cetartiodactyla","Order"
254987,"WoRMS",370545,370511,"Cetancodonta","Suborder"
254987,"WoRMS",380416,1837,"Theria","Subclass"
254997,"WoRMS",2,,"Animalia","Kingdom"
254997,"WoRMS",1821,2,"Chordata","Phylum"
254997,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254997,"WoRMS",1831,1828,"Tetrapoda","Megaclass"
254997,"WoRMS",1837,1831,"Mammalia","Class"
254997,"WoRMS",2687,380416,"Carnivora","Order"
254997,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254997,"WoRMS",148736,254957,"Pinnipedia","Infraorder"
254997,"WoRMS",231386,148736,"Otariidae","Family"
254997,"WoRMS",254957,2687,"Caniformia","Suborder"
254997,"WoRMS",254996,231386,"Callorhinus","Genus"
254997,"WoRMS",254997,254996,"Callorhinus ursinus","Species"
254997,"WoRMS",380416,1837,"Theria","Subclass"
254999,"WoRMS",2,,"Animalia","Kingdom"
254999,"WoRMS",1821,2,"Chordata","Phylum"
254999,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
254999,"WoRMS",1831,1828,"Tetrapoda","Megaclass"
254999,"WoRMS",1837,1831,"Mammalia","Class"
254999,"WoRMS",2687,380416,"Carnivora","Order"
254999,"WoRMS",146419,1821,"Vertebrata","Subphylum"
254999,"WoRMS",148736,254957,"Pinnipedia","Infraorder"
254999,"WoRMS",231386,148736,"Otariidae","Family"
254999,"WoRMS",254957,2687,"Caniformia","Suborder"
254999,"WoRMS",254998,231386,"Eumetopias","Genus"
254999,"WoRMS",254999,254998,"Eumetopias jubatus","Species"
254999,"WoRMS",380416,1837,"Theria","Subclass"
255003,"WoRMS",2,,"Animalia","Kingdom"
255003,"WoRMS",1821,2,"Chordata","Phylum"
255003,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
255003,"WoRMS",1831,1828,"Tetrapoda","Megaclass"
255003,"WoRMS",1837,1831,"Mammalia","Class"
255003,"WoRMS",2687,380416,"Carnivora","Order"
255003,"WoRMS",146419,1821,"Vertebrata","Subphylum"
255003,"WoRMS",148736,254957,"Pinnipedia","Infraorder"
255003,"WoRMS",231386,148736,"Otariidae","Family"
255003,"WoRMS",254957,2687,"Caniformia","Suborder"
255003,"WoRMS",255002,231386,"Zalophus","Genus"
255003,"WoRMS",255003,255002,"Zalophus californianus","Species"
255003,"WoRMS",380416,1837,"Theria","Subclass"
255018,"WoRMS",2,,"Animalia","Kingdom"
255018,"WoRMS",1821,2,"Chordata","Phylum"
255018,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
255018,"WoRMS",1831,1828,"Tetrapoda","Megaclass"
255018,"WoRMS",1837,1831,"Mammalia","Class"
255018,"WoRMS",2687,380416,"Carnivora","Order"
255018,"WoRMS",136976,148736,"Phocidae","Family"
255018,"WoRMS",146419,1821,"Vertebrata","Subphylum"
255018,"WoRMS",148736,254957,"Pinnipedia","Infraorder"
255018,"WoRMS",231398,136976,"Mirounga","Genus"
255018,"WoRMS",254957,2687,"Caniformia","Suborder"
255018,"WoRMS",255018,231398,"Mirounga angustirostris","Species"
255018,"WoRMS",380416,1837,"Theria","Subclass"
266995,"WoRMS",2,,"Animalia","Kingdom"
266995,"WoRMS",1821,2,"Chordata","Phylum"
266995,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
266995,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
266995,"WoRMS",10318,293496,"Atheriniformes","Order"
266995,"WoRMS",146419,1821,"Vertebrata","Subphylum"
266995,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
266995,"WoRMS",266995,10318,"Atherinopsidae","Family"
266995,"WoRMS",293496,843664,"Teleostei","Class"
266995,"WoRMS",843664,10194,"Actinopteri","Superclass"
267002,"WoRMS",2,,"Animalia","Kingdom"
267002,"WoRMS",1821,2,"Chordata","Phylum"
267002,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267002,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267002,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267002,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267002,"WoRMS",267002,1517487,"Anoplogastridae","Family"
267002,"WoRMS",293496,843664,"Teleostei","Class"
267002,"WoRMS",843664,10194,"Actinopteri","Superclass"
267002,"WoRMS",1517487,293496,"Trachichthyiformes","Order"
267013,"WoRMS",2,,"Animalia","Kingdom"
267013,"WoRMS",1821,2,"Chordata","Phylum"
267013,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267013,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267013,"WoRMS",11014,293496,"Perciformes","Order"
267013,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267013,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267013,"WoRMS",267013,1617137,"Aulorhynchidae","Family"
267013,"WoRMS",293496,843664,"Teleostei","Class"
267013,"WoRMS",843664,10194,"Actinopteri","Superclass"
267013,"WoRMS",1617137,11014,"Gasterosteoidei","Suborder"
267023,"WoRMS",2,,"Animalia","Kingdom"
267023,"WoRMS",1821,2,"Chordata","Phylum"
267023,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267023,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267023,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267023,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267023,"WoRMS",267023,1517567,"Howellidae","Family"
267023,"WoRMS",293496,843664,"Teleostei","Class"
267023,"WoRMS",843664,10194,"Actinopteri","Superclass"
267023,"WoRMS",1517567,293496,"Acropomatiformes","Order"
267051,"WoRMS",2,,"Animalia","Kingdom"
267051,"WoRMS",1821,2,"Chordata","Phylum"
267051,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267051,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267051,"WoRMS",10318,293496,"Atheriniformes","Order"
267051,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267051,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267051,"WoRMS",266995,10318,"Atherinopsidae","Family"
267051,"WoRMS",267051,266995,"Menidiinae","Subfamily"
267051,"WoRMS",293496,843664,"Teleostei","Class"
267051,"WoRMS",843664,10194,"Actinopteri","Superclass"
267056,"WoRMS",2,,"Animalia","Kingdom"
267056,"WoRMS",1821,2,"Chordata","Phylum"
267056,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267056,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267056,"WoRMS",125458,1517488,"Holocentridae","Family"
267056,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267056,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267056,"WoRMS",267056,125458,"Myripristinae","Subfamily"
267056,"WoRMS",293496,843664,"Teleostei","Class"
267056,"WoRMS",843664,10194,"Actinopteri","Superclass"
267056,"WoRMS",1517488,293496,"Holocentriformes","Order"
267057,"WoRMS",2,,"Animalia","Kingdom"
267057,"WoRMS",1821,2,"Chordata","Phylum"
267057,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267057,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267057,"WoRMS",125458,1517488,"Holocentridae","Family"
267057,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267057,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267057,"WoRMS",267057,125458,"Holocentrinae","Subfamily"
267057,"WoRMS",293496,843664,"Teleostei","Class"
267057,"WoRMS",843664,10194,"Actinopteri","Superclass"
267057,"WoRMS",1517488,293496,"Holocentriformes","Order"
267079,"WoRMS",2,,"Animalia","Kingdom"
267079,"WoRMS",1821,2,"Chordata","Phylum"
267079,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267079,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267079,"WoRMS",125518,1859206,"Apogonidae","Family"
267079,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267079,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267079,"WoRMS",267079,125518,"Apogoninae","Subfamily"
267079,"WoRMS",293496,843664,"Teleostei","Class"
267079,"WoRMS",843664,10194,"Actinopteri","Superclass"
267079,"WoRMS",1859206,293496,"Apogoniformes","Order"
267092,"WoRMS",2,,"Animalia","Kingdom"
267092,"WoRMS",1821,2,"Chordata","Phylum"
267092,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267092,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267092,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267092,"WoRMS",151420,1517500,"Eleotridae","Family"
267092,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267092,"WoRMS",267092,151420,"Eleotrinae","Subfamily"
267092,"WoRMS",293496,843664,"Teleostei","Class"
267092,"WoRMS",843664,10194,"Actinopteri","Superclass"
267092,"WoRMS",1517500,293496,"Gobiiformes","Order"
267094,"WoRMS",2,,"Animalia","Kingdom"
267094,"WoRMS",1821,2,"Chordata","Phylum"
267094,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267094,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267094,"WoRMS",125537,1517500,"Gobiidae","Family"
267094,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267094,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267094,"WoRMS",267094,125537,"Gobiinae","Subfamily"
267094,"WoRMS",293496,843664,"Teleostei","Class"
267094,"WoRMS",843664,10194,"Actinopteri","Superclass"
267094,"WoRMS",1517500,293496,"Gobiiformes","Order"
267095,"WoRMS",2,,"Animalia","Kingdom"
267095,"WoRMS",1821,2,"Chordata","Phylum"
267095,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267095,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267095,"WoRMS",125537,1517500,"Gobiidae","Family"
267095,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267095,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267095,"WoRMS",267095,125537,"Gobionellinae","Subfamily"
267095,"WoRMS",293496,843664,"Teleostei","Class"
267095,"WoRMS",843664,10194,"Actinopteri","Superclass"
267095,"WoRMS",1517500,293496,"Gobiiformes","Order"
267103,"WoRMS",2,,"Animalia","Kingdom"
267103,"WoRMS",1821,2,"Chordata","Phylum"
267103,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267103,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267103,"WoRMS",125541,1517577,"Labridae","Family"
267103,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267103,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267103,"WoRMS",267103,125541,"Cheilininae","Subfamily"
267103,"WoRMS",293496,843664,"Teleostei","Class"
267103,"WoRMS",843664,10194,"Actinopteri","Superclass"
267103,"WoRMS",1517577,293496,"Eupercaria incertae sedis","Order"
267106,"WoRMS",2,,"Animalia","Kingdom"
267106,"WoRMS",1821,2,"Chordata","Phylum"
267106,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267106,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267106,"WoRMS",125541,1517577,"Labridae","Family"
267106,"WoRMS",146419,1821,"Vertebrata","Subphylum"
267106,"WoRMS",152352,1828,"Osteichthyes","Parvphylum"
267106,"WoRMS",267106,125541,"Xyrichtyinae","Subfamily"
267106,"WoRMS",293496,843664,"Teleostei","Class"
267106,"WoRMS",843664,10194,"Actinopteri","Superclass"
267106,"WoRMS",1517577,293496,"Eupercaria incertae sedis","Order"
267118,"WoRMS",2,,"Animalia","Kingdom"
267118,"WoRMS",1821,2,"Chordata","Phylum"
267118,"WoRMS",1828,146419,"Gnathostomata","Infraphylum"
267118,"WoRMS",10194,152352,"Actinopterygii","Gigaclass"
267118,"WoRMS",125559,1517490,"Scombridae","Family"
267118,"WoRMS",146419,1821,"Vertebrata","Subphylum"
